,入会时间,飞行次数,平均每公里票价,总里程,时间间隔差值,平均折扣率
3053,1096.0,18.0,0.28981094578067673,78496.0,328.70588235,0.554306461
3094,625.0,7.0,0.4606040842946236,49066.0,257.5,0.880189133
3212,672.0,22.0,0.6576356081734874,52707.0,243.95238095000002,0.80573643
3243,1634.0,10.0,0.9003575184016824,47550.0,267.55555556,0.889144479
3337,1075.0,20.0,0.5074509931937258,61267.0,193.0,0.682370281
3360,576.0000000000001,13.0,0.6225462703309029,46358.0,145.25,0.899540964
3471,1980.0,18.0,0.5043501515421643,56090.0,218.64705881999998,0.7320839720000001
3476,784.0,12.0,0.6850097017282614,44322.0,167.18181818,0.9250275259999999
3481,509.9999999999999,6.0,0.19484412470023982,73392.0,241.0,0.558333333
3512,855.0,27.0,0.7040843214756258,49335.0,196.07692308,0.827174622
3546,700.0,9.0,0.566255411797092,39959.0,203.875,1.016423834
3556,790.0,26.0,0.6786312693152623,53714.0,194.12,0.755154894
3581,1057.0,11.0,0.35325042791770006,57254.0,158.4,0.706298075
3608,703.0,11.0,0.27751653656854447,63798.0,258.7,0.631639236
3627,892.0,20.0,0.7586643965191071,52860.0,138.63157895,0.7609999999999999
3632,598.0,9.0,0.28552339981749447,61368.0,209.0,0.655110155
3634,2181.0,15.0,0.3443781407035176,63680.0,230.71428571,0.631007538
3653,2316.0,20.0,0.5747591522157997,51900.0,299.99999999999994,0.772625626
3676,2299.0,8.0,0.27985827385695156,58987.0,300.5714285699999,0.6773502640000001
3685,1015.0,6.0,0.29746356613840885,50228.0,202.0,0.7943660909999999
3751,1179.0,18.0,0.6782255738245354,48534.0,191.88235294,0.815888243
3803,1449.0,29.0,0.5468577728776185,56234.0,302.53571429,0.6995378240000001
3826,747.0,23.0,0.6932741639516159,53406.0,169.5,0.7352173909999999
3847,3042.0,30.0,0.6891070409789302,50831.0,315.31034483,0.7699844579999999
3863,1338.0,25.0,0.5997985292636244,49635.0,174.79166667,0.787301702
3865,1087.0,7.0,0.37961362098774715,53212.0,144.5,0.7341708640000001
3867,2077.0,20.0,0.6020324034129039,52155.0,212.57894737,0.748747196
3876,2344.0,30.0,0.968435174403888,39506.0,547.31034483,0.987024756
3895,673.0,21.0,0.6267270314573413,51244.0,141.9,0.758500507
3925,744.0,26.0,0.6548433772633061,51142.0,189.0,0.757692308
3945,1050.0,24.0,0.5621551691335946,52562.0,165.60869565000002,0.735049275
3951,1535.0,5.0,0.39211694681944204,51579.0,197.0,0.74865643
3960,691.0,24.0,0.7612120626329016,41384.0,168.91304348,0.93232167
3961,1593.0,6.0,0.5004578754578755,39312.0,297.6,0.9814224659999999
4000,1053.0,7.0,0.21640235041384975,63308.0,187.3333333,0.607021545
4042,1866.0,4.0,0.5170315002669514,37460.0,232.3333333,1.020210358
4046,1201.0,6.0,0.4793686532187658,43526.0,332.0,0.877608556
4053,1390.0,41.0,0.9702472555658151,38988.0,331.825,0.9791587159999999
4064,590.9999999999999,8.0,0.2500492999408401,60852.0,273.28571429,0.625991257
4067,808.0,14.0,0.8191729323308271,45220.0,227.30769231,0.842142857
4098,1724.0,4.0,0.2697841726618705,48928.0,153.0,0.775
4102,1415.0,18.0,0.9257364801765855,47116.0,159.88235294,0.804562569
4118,777.0,31.0,0.5395290815530953,51304.0,243.36666667000003,0.737188718
4125,630.0,3.0,0.5640941792020928,36696.0,220.5,1.03
4198,1248.0,14.0,0.9480570791112763,43028.0,184.76923077,0.8706749090000001
4317,923.0,45.0,0.11858068973926472,49207.0,363.38636364,0.751293312
4321,1187.0,23.0,0.5199329601666233,61456.0,221.68181818,0.601304348
4354,1983.0,9.0,0.39014073212782163,49882.0,331.75,0.738291368
4382,1261.0,4.0,0.25343361674296927,48928.0,208.6666667,0.75
4407,2128.0,19.0,0.6901709401709402,28080.0,361.22222222,1.302763177
4445,1353.0,14.0,0.7461079168509509,45220.0,145.76923077,0.804285714
4507,708.0,4.0,0.2626308044473512,48928.0,234.0,0.7375
4526,1006.0,6.0,0.46274974230760796,45597.0,195.0,0.7898640259999999
4568,2859.0,22.0,0.5512807793805433,50399.0,301.95238095,0.711130975
4580,1078.0,22.0,0.7407001406000524,41963.0,164.33333333000002,0.853125134
4601,1658.0,4.0,0.2473021582733813,48928.0,208.6666667,0.73
4604,1158.0,8.0,0.2560528526693653,52372.0,266.28571429,0.6816947990000001
4605,1319.0,6.0,0.2622812650505699,49832.0,184.2,0.716383047
4615,1454.0,26.0,0.61727917997112,49169.0,250.76,0.7252230059999999
4633,1230.0,6.0,0.7229359394484238,34483.0,228.8,1.031600209
4659,1216.0,22.0,0.6975608632563282,43417.0,148.14285714,0.816183523
4674,1283.0,19.0,0.5967165989175107,44527.0,164.11111111,0.794761605
4679,701.0,18.0,0.6351205158163487,46218.0,187.05882352999998,0.7651036390000001
4681,927.0,26.0,0.7756580109521286,39627.0,162.72,0.8922378679999999
4717,2168.0,21.0,0.6118389018989543,43129.0,214.95,0.8164513440000001
4720,724.0,14.0,0.3603152151949889,49490.0,236.23076923000002,0.7114285709999999
4721,2230.0,20.0,0.5707925027220407,51432.0,254.57894737000004,0.684529087
4725,625.0,8.0,0.4211955945079897,47123.0,213.42857143000003,0.7466735990000001
4746,2312.0,32.0,0.3684210526315789,45942.0,257.61290323000003,0.764168299
4754,678.0,30.0,0.4133240320892919,43005.0,152.62068966,0.815587955
4760,3271.0,24.0,0.4634297010130961,56658.0,338.60869565,0.6186026689999999
4764,801.0,6.0,0.42743495077355836,45504.0,150.6,0.77
4788,895.0,14.0,0.6708978328173375,45220.0,257.07692308000003,0.772857143
4814,701.0,5.0,0.42320558157316257,41852.0,296.75,0.831874223
4827,1664.0,16.0,0.6453115387995431,45516.0,173.93333333,0.763728799
4839,1149.0,7.0,0.26154848389134555,50656.0,160.0,0.685511687
4845,1886.0,28.0,0.523207948899929,42270.0,402.62962963,0.8208476459999999
4858,2132.0,5.0,0.2466301347946082,50002.0,224.0,0.6924939
4876,933.0,5.0,0.3052486187845304,50680.0,167.25,0.682
4882,1805.0,22.0,0.7603814672974394,39951.0,211.19047619,0.864478987
4883,1946.0,22.0,0.581494514593252,48310.0,174.14285714,0.714829435
4899,2553.0,4.0,0.23299542184434274,48928.0,227.0,0.705
4910,851.0,14.0,0.704464244280477,43098.0,183.92307692,0.799538726
4911,1338.0,10.0,0.541108143846094,38569.0,137.88888889,0.893372657
4932,1248.0,5.0,0.19293655984303465,61160.0,177.0,0.562
4933,1191.0,3.0,0.43056463919773275,36696.0,205.0,0.936666667
4938,1324.0,7.0,0.24297898497829346,52058.0,264.33333333,0.660060317
4943,2049.0,26.0,0.6150962825661621,48555.0,241.16000000000003,0.7073335390000001
4948,1433.0,24.0,0.6327601963826486,47051.0,161.47826086999999,0.729558777
4963,1250.0,32.0,0.5373487544483986,56200.0,267.83870968,0.60933363
4966,595.0,21.0,0.6613247128413233,43617.0,149.5,0.784761905
5006,2498.0,24.0,0.6898065546060663,42596.0,256.04347826000003,0.799564983
5035,770.0,24.0,0.6209292948459477,42161.0,283.04347826000003,0.8048786790000001
5039,1230.0,15.0,0.5849302744039586,44460.0,196.35714286,0.7629757090000001
5065,1759.0,31.0,0.6399120930413474,51418.0,388.3,0.65734451
5080,1447.0,13.0,1.1903562551781275,30175.0,394.33333333,1.118516984
5136,1126.0,20.0,0.9863731893064563,44251.0,159.78947368000001,0.758846128
5140,605.0,20.0,0.6008300616937745,44575.0,269.78947368,0.753040045
5171,1005.0,26.0,0.49615442618006333,46417.0,158.07999999999998,0.720568111
5175,1246.0,16.0,0.5429266038456129,49771.0,253.0,0.671881417
5187,1822.0,18.0,0.58781560045163,41627.0,291.58823529,0.8024174209999999
5192,1391.0,12.0,0.5476171490843367,37623.0,150.72727273,0.887445977
5199,545.9999999999999,5.0,0.22135261082566615,50214.0,302.75,0.664115585
5232,833.0,20.0,0.5054552870398695,49035.0,325.94736842,0.6767635359999999
5263,1520.0,29.0,0.236698361319037,39544.0,205.75,0.836607071
5269,1561.0,18.0,0.80390963919162,37804.0,158.52941176000002,0.8747931440000001
5271,623.0,21.0,0.5286347836509648,41715.0,148.0,0.792678653
5281,523.0,8.0,0.30579406103337153,46237.0,220.85714286,0.7140450290000001
5305,505.0,20.0,0.9246245879623978,40955.0,186.94736842,0.80435771
5309,1035.0,21.0,0.507164818783192,53665.0,253.3,0.613575887
5311,735.0,16.0,0.4189927946375104,51767.0,273.9333333299999,0.635928874
5319,782.0,25.0,0.5288609149524102,45598.0,202.29166667,0.721385587
5328,2455.0,16.0,0.8105609156261824,42288.0,229.46666667,0.7775
5336,1743.0,14.0,0.4565832940066069,42380.0,227.30769231,0.775225814
5348,1294.0,16.0,0.6851296177873973,40658.0,134.66666666999998,0.806874662
5362,1849.0,17.0,0.6628024585699837,38559.0,210.8125,0.84971991
5376,1166.0,25.0,0.6313043478260869,43125.0,129.70833333,0.7589266090000001
5387,1334.0,23.0,0.6285745734727572,45425.0,142.90909091,0.7195068790000001
5410,1004.0,28.0,0.7298699418478392,41443.0,148.2962963,0.787149338
5427,732.0,18.0,0.5880974055530268,43940.0,250.70588235000002,0.741365498
5430,1193.0,8.0,0.22716618485819207,51196.0,298.0,0.636092663
5461,712.0,8.0,0.3109656301145663,59267.0,233.0,0.547993825
5484,666.0,9.0,0.4509652859603009,44132.0,226.625,0.7341883440000001
5485,1659.0,26.0,0.7909422321929332,35660.0,183.28,0.908536175
5494,1891.0,24.0,0.7944297404268752,41183.0,179.86956522,0.786239225
5501,946.0,22.0,0.6940637030135105,40783.0,133.14285714,0.792926955
5523,643.0,35.0,0.8019757282842499,37657.0,190.32352941,0.8565443340000001
5574,2124.0,24.0,0.8104478336895279,41176.0,253.08695652,0.779551195
5593,1056.0,23.0,0.47240696753760886,50520.0,163.5,0.633602336
5618,1864.0,19.0,0.6400870643855173,42727.0,193.44444443999998,0.746923491
5625,791.0,28.0,0.4272407110259029,47987.0,175.66666667,0.664648551
5635,1713.0,6.0,0.3779887482419128,45504.0,161.4,0.7
5650,727.0,20.0,0.45984788746725,39313.0,143.94736842,0.808599445
5672,774.0,26.0,0.7746783407185949,37462.0,155.8,0.8464099620000001
5683,944.0,25.0,0.6875838661299234,38007.0,186.25,0.833218355
5687,693.0,25.0,0.7326970954356846,36150.0,128.16666667,0.8756
5690,818.0,22.0,0.5033943134229667,45370.0,228.57142857000002,0.697556976
5695,745.0,11.0,0.5202005914877202,38885.0,252.0,0.8136363640000001
5716,2424.0,12.0,0.5021422450728363,37344.0,221.18181818,0.844499518
5720,2044.0,21.0,0.6276835488079706,42155.0,206.75,0.747891353
5741,645.0,34.0,0.4590531993538318,36523.0,385.75757576,0.861698656
5759,1391.0,17.0,0.5735042534742565,42671.0,128.375,0.736435284
5775,1224.0,27.0,0.7942420557288637,37826.0,241.11538462,0.829918046
5787,701.0,24.0,0.3564971390891881,47013.0,153.60869565000002,0.666624763
5826,598.0,5.0,0.32032285551978784,42248.0,206.0,0.739199015
5829,2399.0,19.0,0.64318856718634,43104.0,206.77777778,0.7244933179999999
5857,978.0,24.0,0.7299727592499538,37811.0,152.86956522,0.822932215
5864,1523.0,16.0,0.6006842230885512,37707.0,173.06666667,0.824382741
5877,893.0,16.0,0.6788450624290578,42288.0,187.46666667,0.73375
5916,1361.0,7.0,0.5939636836646803,56889.0,146.16666666999998,0.542857143
5917,1913.0,17.0,0.5751912486606364,40131.0,249.0,0.769525803
5921,1108.0,25.0,0.33313313638281983,61605.99999999999,232.54166667000004,0.501015323
5936,1578.0,20.0,0.38676835363370476,54022.0,235.94736842000003,0.5703831770000001
5937,1216.0,24.0,0.699012494961709,39696.0,199.17391304,0.7760399029999999
5962,1956.0,7.0,0.44613775586433585,40158.0,449.50000000000006,0.764683998
5990,2584.0,8.0,0.3855815631624047,44346.0,244.42857143000003,0.6908099940000001
5993,1721.0,28.0,0.6727329853054911,41376.0,180.96296296,0.7403183000000001
5997,1623.0,14.0,0.4801462460675113,47044.0,274.92307691999997,0.650948474
6025,720.0,25.0,0.5290699009946478,43533.0,267.0,0.701738911
6032,1131.0,6.0,0.38944391584734117,37836.0,219.60000000000002,0.8067480709999999
6038,895.0,11.0,0.35902716914986854,45640.0,228.3,0.668441718
6047,2438.0,32.0,0.6326289510053051,44862.0,250.0,0.67931189
6058,1704.0,23.0,0.515736893289718,45244.0,204.13636364,0.673081293
6059,3321.0,7.0,0.29110745711492314,45004.0,304.5,0.676668741
6079,983.0,27.0,0.7232003129890454,35784.0,146.07692308,0.8497557570000001
6083,439.0,5.0,0.289367462466158,40630.0,191.25,0.748002707
6084,752.0,26.0,0.5414731254147312,46717.0,264.68,0.650479055
6094,1428.0,17.0,0.42089395196374013,49421.0,171.125,0.614216022
6102,1151.0,23.0,0.9424899598393575,43575.0,204.31818182,0.6957714290000001
6103,2238.0,6.0,0.45809344552701503,36128.0,231.60000000000002,0.8389581490000001
6123,1208.0,8.0,0.39734938589251906,41198.0,234.85714286,0.734264285
6150,1001.0,21.0,0.5259748902000798,45082.0,151.9,0.669702542
6164,1558.0,20.0,0.6985207732564349,37452.0,167.57894737,0.804445156
6168,2721.0,14.0,0.5181607507514397,43583.0,312.07692308000003,0.69094647
6170,2556.0,6.0,0.3074797710676929,50670.0,310.6,0.593981054
6182,878.0,24.0,0.6429654591406908,41545.0,306.17391304,0.723575159
6202,612.0000000000001,16.0,0.6700947150142913,35686.0,162.73333333,0.841186179
6222,1168.0,23.0,0.10169208039472588,35873.0,275.36363635999993,0.835571042
6223,1055.0,20.0,0.49,44200.0,158.73684211,0.678120814
6230,951.0,27.0,0.5247275775356245,45334.0,157.73076923,0.6608324879999999
6239,2067.0,17.0,0.5162152708374975,40024.0,200.4375,0.747475015
6245,913.0,22.0,0.6421219899767755,40905.0,209.42857143,0.730715805
6258,700.0,12.0,0.4370576052074561,43937.0,244.54545455,0.679375925
6263,2650.0,18.0,0.5697671607147174,41359.0,288.47058824,0.7214204890000001
6264,1014.0,18.0,0.5626754330509546,39545.0,138.23529412,0.7544526490000001
6266,1085.0,13.0,0.5132022166684777,36812.0,142.16666666999998,0.8104609909999999
6267,990.0,25.0,0.3951788556588758,47748.0,157.5,0.624777582
6268,1074.0,27.0,0.939121781316084,40195.0,159.80769231,0.7420241320000001
6282,554.9999999999999,12.0,0.7408077475655829,37586.0,322.54545455,0.792501197
6288,2184.0,18.0,0.8760489015996732,31819.0,194.52941176000002,0.935530658
6327,3160.0,30.0,0.8956203030676358,32468.0,307.03448276,0.91280276
6357,984.0,31.0,0.4771354820375589,42227.0,232.96666667,0.700257418
6363,1609.0,25.0,0.6422589816490049,38690.0,184.70833333,0.763642802
6366,1291.0,12.0,0.3965047956450359,46292.0,143.54545455,0.638094487
6393,1419.0,20.0,0.5895791583166332,39920.0,162.84210525999998,0.7379596690000001
6396,775.0,13.0,0.7298712114452277,33621.0,336.58333333,0.876011421
6405,1211.0,23.0,0.664244114912152,40866.0,142.68181818,0.7200621540000001
6432,769.0,29.0,0.8526726354046628,33843.0,206.5,0.8670555209999999
6433,906.0,14.0,0.6332336497204525,38455.0,170.30769231,0.763066441
6450,1538.0,26.0,0.5848071643940417,44442.0,171.16,0.659284011
6481,813.0,13.0,0.5354796320630749,41094.0,155.5,0.7108701999999999
6484,1230.0,5.0,0.20811180924762362,49656.0,174.75,0.588152086
6489,3264.0,18.0,0.6743228168530648,34961.0,341.64705882,0.835057064
6523,1819.0,20.0,0.6566578470137051,33637.0,168.89473684,0.865370277
6526,1819.0,23.0,0.881004470655379,31539.0,199.77272727,0.922711563
6530,1554.0,21.0,0.6049717937314202,42721.0,269.25,0.680973058
6531,626.0,9.0,0.4154154643713014,40894.0,261.125,0.7113224429999999
6545,3425.0,21.0,0.6470259629708449,37592.0,309.4,0.7725356459999999
6547,837.0,24.0,0.7869586859133898,34153.0,153.52173913000001,0.850225456
6587,1152.0,7.0,0.22236790986790989,41184.0,151.0,0.7024053029999999
6608,3251.0,18.0,0.8100888324873097,31520.0,276.41176471,0.916076459
6617,608.0,4.0,0.42438523511136855,37982.0,194.6666667,0.759496077
6626,1159.0,15.0,0.5529180489003563,40695.0,213.57142857,0.708194619
6633,3001.0,8.0,1.0715510635968912,27407.0,409.85714286,1.051026745
6658,2118.0,24.0,0.6907458422609938,39204.0,189.95652174000003,0.7328724109999999
6661,1201.0,21.0,0.6002677564825254,42576.0,159.6,0.674664835
6682,1665.0,26.0,0.623726254874827,39745.0,165.6,0.7215076109999999
6691,676.0,26.0,0.7056762051933,36239.0,144.44,0.790647093
6714,1609.0,18.0,0.3745745185057521,46418.0,210.70588235,0.616257055
6718,2413.0,27.0,0.3530428309361125,37613.0,314.26923077,0.760162178
6732,1216.0,18.0,0.7115378439998715,31141.0,251.29411765000003,0.917483061
6744,1710.0,23.0,0.594881588999236,39270.0,197.54545455,0.7258314229999999
6750,683.0,19.0,0.6600607034458132,39207.0,246.0,0.726555972
6759,2862.0,5.0,0.26521181001283695,38950.0,253.25,0.730239795
6776,476.0000000000001,28.0,0.6266779801144399,45963.0,158.66666667,0.617795183
6783,1081.0,14.0,0.4590632048759418,41674.0,179.61538462,0.680823295
6797,1277.0,23.0,0.6331776899789625,38978.0,150.63636364,0.727177382
6811,1589.0,26.0,0.5424631632347177,43367.0,219.32,0.652982452
6820,2016.0,24.0,0.6794845001741553,28710.0,211.86956522,0.9854743990000001
6829,2458.0,22.0,0.7032886850471674,38374.0,243.28571429,0.736417887
6840,954.0,29.0,0.4820546163849155,46140.0,179.25,0.611704378
6849,1324.0,19.0,0.4567570782774209,33624.0,167.44444443999998,0.838934987
6850,731.0,15.0,0.3794734476086234,51163.0,329.21428570999996,0.551312667
6851,673.0,15.0,0.6619500525148793,34276.0,181.85714286,0.822896779
6859,1239.0,21.0,0.4192309289481334,48162.0,197.2,0.58517981
6862,1672.0,30.0,0.6427384513127284,39117.0,214.82758621,0.7204693609999999
6864,605.0,13.0,0.46590470472187673,46634.0,234.16666666999998,0.6042541920000001
6868,1088.0,26.0,0.6894183185050975,36979.0,161.2,0.7617593770000001
6878,1179.0,31.0,0.47495794943890746,39833.0,161.66666667,0.706423317
6887,2826.0,14.0,0.8857173401753261,28062.0,311.76923077,1.002173402
6896,1719.0,23.0,0.6667346641410462,34315.0,158.18181818,0.81877692
6899,1899.0,12.0,0.3782255306836415,38017.0,206.54545455,0.738729779
6902,2265.0,16.0,0.8396533415544822,29193.0,189.66666666999998,0.961576063
6910,745.0,20.0,0.6062886320881483,37210.0,191.05263157999997,0.753430261
6928,684.0,25.0,0.6275041793417194,36489.0,165.54166667,0.7672964459999999
6931,1671.0,23.0,0.6459571307300509,37696.0,152.36363636,0.742590726
6933,1411.0,22.0,0.624147879592514,39167.0,159.19047619,0.7146728109999999
6942,1019.0,25.0,0.651238727065409,38588.0,209.0,0.724688763
6943,881.0,22.0,0.5075291220759541,31677.0,188.0,0.882729425
6945,1319.0,28.0,0.6559388514532837,39772.0,177.92592593,0.7028127829999999
6951,770.0,24.0,0.719931931712137,36434.0,174.65217391,0.766813965
6958,1252.0,15.0,0.7850597609561752,35140.0,153.57142857,0.794906659
6962,1293.0,22.0,0.369472598875552,51403.0,148.76190476,0.543338716
6968,1851.0,6.0,0.3875682293526501,39206.0,254.0,0.711586492
6980,691.0,31.0,0.6960535364756917,37806.0,173.96666667,0.7375286990000001
6983,1856.0,19.0,0.5516420998189812,38670.0,166.0,0.720737005
6994,1368.0,25.0,0.7212636277792085,34947.0,131.33333333,0.796713309
7012,745.0,14.0,0.6891686431916317,32886.0,134.76923077,0.845190659
7037,880.0,21.0,0.7254044599912549,34305.0,169.0,0.8081588690000001
7057,718.0,23.0,0.4890324482326644,40711.0,160.18181818,0.6796052659999999
7060,1518.0,29.0,0.6845132743362832,36160.0,203.96428571,0.764938053
7061,745.0,23.0,0.5909912515364037,41493.0,162.27272727,0.666615092
7077,848.0,21.0,0.946862795404658,35079.0,183.85,0.787349126
7137,1670.0,19.0,0.6528325378709275,38552.0,172.44444443999998,0.713258975
7138,898.0,5.0,0.36201358538254963,37982.0,201.0,0.7239608240000001
7139,1529.0,19.0,0.7348928482432096,32104.0,178.5,0.8562565409999999
7146,1521.0,23.0,0.6285335689045937,36224.0,141.63636364,0.758355234
7151,928.0,23.0,0.49959444113989077,36986.0,212.54545455,0.742486887
7153,435.0,4.0,0.36830979148649945,41628.0,197.6666667,0.659490727
7157,820.0,8.0,1.0351113865898567,27427.0,264.7142857,1.000351478
7164,1946.0,20.0,1.081248268857908,32493.0,273.05263158,0.8439657770000001
7165,1214.0,17.0,0.5452727363631819,40002.0,145.125,0.685413479
7173,1105.0,15.0,0.4565428937259923,39050.0,189.78571429,0.701586684
7175,1583.0,27.0,0.6860406570583423,31778.0,156.92307692,0.861713135
7183,836.0,9.0,0.8207602471028543,22177.0,296.875,1.233684899
7203,870.0,29.0,0.6641703169893081,42462.0,272.42857143,0.643440959
7206,1311.0,25.0,0.501951600312256,46116.0,136.75,0.5922976839999999
7228,1097.0,4.0,0.19620667102681488,48928.0,219.33333330000002,0.5575
7249,2012.0,9.0,0.33723174486466617,43522.0,223.75,0.6257439920000001
7259,2643.0,31.0,0.7549221517423181,36417.0,251.13333333000003,0.747055496
7279,1332.0,18.0,0.5396445228791126,39665.0,135.82352941,0.6841759740000001
7288,760.0,18.0,0.6581956797966964,35415.0,155.88235294,0.765807991
7292,1133.0,29.0,0.6626958602413359,38867.0,286.07142857,0.697679522
7293,1297.0,18.0,0.4203019695940651,38282.0,332.88235294,0.7083078209999999
7296,1905.0,30.0,0.5547869644294702,33539.0,197.4137931,0.808308238
7297,1052.0,21.0,0.8395998793606112,39788.0,175.7,0.6813401029999999
7300,869.0,5.0,0.2579512817785342,37604.0,361.75,0.7207105629999999
7305,1622.0,13.0,0.5218233278712945,33565.0,181.75,0.80700283
7310,1469.0,20.0,0.5934987665070381,34455.0,132.52631579,0.7860388909999999
7339,1332.0,19.0,0.6073563346214796,35969.0,138.83333333,0.75113153
7351,946.0,29.0,0.7506086015688396,33273.0,141.03571429,0.811233132
7384,1338.0,14.0,0.7286919697879468,31643.0,128.76923077,0.851187624
7387,634.0,7.0,0.5270324637142946,32313.0,150.16666666999998,0.833315693
7388,553.0,10.0,0.3604645121064117,38492.0,254.66666666999998,0.699467682
7394,614.0,12.0,0.6246951822315956,30346.0,141.45454545,0.886640084
7396,1060.0,28.0,0.5811468349125789,42953.0,163.11111111,0.626386515
7406,2600.0,6.0,0.3579563944028637,39949.0,303.79999999999995,0.67305114
7407,720.0,14.0,0.5489691391727114,38463.0,220.92307692,0.699023477
7418,2780.0,15.0,0.5722783165050485,40012.0,288.35714286,0.6714205740000001
7440,994.0,10.0,0.3676750865702091,37253.0,245.33333333000002,0.71954205
7441,638.0000000000001,18.0,0.7436016463961873,32313.0,156.64705881999998,0.829490607
7448,959.0,23.0,0.6160811993871744,36552.0,199.40909091,0.733082184
7452,629.0000000000001,3.0,0.24525833878351866,36696.0,181.5,0.73
7457,463.0,4.0,0.5141931727199942,27478.0,233.3333333,0.974608778
7460,700.0,23.0,0.5545898701234931,40731.0,186.40909091,0.6572509879999999
7461,858.0,11.0,0.45784325279905713,42425.0,209.3,0.630969947
7463,1216.0,23.0,0.12771470878578484,32416.0,186.22727273,0.825745928
7468,1619.0,32.0,0.8486412536533797,32162.0,173.48387097,0.831770412
7475,973.0,18.0,0.8048382637544926,36170.0,240.47058823999998,0.739204313
7476,929.0,15.0,0.6793437963420662,32368.0,142.85714286,0.825948777
7480,703.0,26.0,0.5630626048924375,39326.0,167.8,0.679664853
7488,703.0,16.0,0.770875314861461,31760.0,160.73333333,0.8411734890000001
7508,1440.0,20.0,0.7737273913854186,32178.0,146.78947368000001,0.8289098140000001
7531,1413.0,22.0,0.8542874077976818,30368.0,235.47619048,0.8768456929999999
7544,1161.0,23.0,0.7738170546558705,31616.0,312.81818182,0.841148153
7552,1379.0,21.0,0.3138362242839855,29748.0,173.25,0.893530321
7553,823.0,26.0,0.6432159482418536,38023.0,140.6,0.698827552
7560,2268.0,10.0,0.3698110093257407,36351.0,275.88888889,0.7304937970000001
7567,1116.0,3.0,0.24253324613036842,36696.0,197.5,0.723333333
7568,1440.0,29.0,0.6859742147336689,37153.0,282.82142857,0.714430867
7570,690.0,21.0,0.4606340358822505,34446.0,175.85,0.77038495
7582,1005.0,7.0,0.33533984139862344,38209.0,166.83333333000002,0.6939048390000001
7583,1309.0,23.0,0.25962860067261295,34195.0,148.95454545,0.77534932
7591,1735.0,11.0,0.6899802297928426,34901.0,386.2,0.759154752
7599,2021.0,19.0,0.5606974091575688,36822.0,286.0,0.719146163
7600,776.0,34.0,0.2216670267934313,37024.0,150.03030303,0.7151242440000001
7601,1449.0,33.0,0.390004502476362,33315.0,166.9375,0.7945712140000001
7608,1115.0,10.0,0.34803625377643505,38065.0,288.77777778,0.694951793
7616,1133.0,23.0,0.6062261963901309,36234.0,167.77272727,0.729891538
7629,693.0,18.0,0.7351311767702496,31408.0,139.05882352999998,0.8413885
7632,1990.0,18.0,0.7493568177320403,30318.0,189.23529412,0.8715466059999999
7640,2028.0,18.0,0.8578467769152885,29630.0,185.0,0.891412757
7657,944.0,17.0,0.6386667864522505,33393.0,242.75,0.790075764
7662,853.0,17.0,0.6531303865143592,34229.0,211.6875,0.770318443
7681,1252.0,31.0,0.6322511017177804,33357.0,144.96666667,0.788652157
