,入会时间,飞行次数,平均每公里票价,总里程,时间间隔差值,平均折扣率
2926,2154.0,6.0,0.20233812949640284,73392.0,92.2,0.605
2976,3310.0,20.0,0.8695637458963685,59094.0,78.47368421,0.744709277
3017,2492.0,18.0,0.5881602880234019,53329.0,125.76470588000001,0.8191413679999999
3137,2834.0,21.0,0.6216599836769454,56362.0,95.6,0.7606596640000001
3204,3274.0,19.0,0.8170252139717789,47553.0,271.61111111,0.893555401
3208,2543.0,23.0,0.09423560624332428,29023.0,64.90909091,1.463563381
3226,3288.0,9.0,0.3195643201923595,55729.0,20.25,0.76064706
3246,2061.0,7.0,0.5251352029756065,43823.0,100.5,0.964519316
3282,2860.0,21.0,0.7411052544885521,48568.0,91.0,0.86700976
3286,2936.0,22.0,0.8108779512451275,49513.0,117.42857143,0.849983035
3330,2942.0,21.0,0.5141263389992267,60773.0,82.9,0.688846692
3371,2832.0,18.0,0.3088480276599089,63630.0,80.23529411999999,0.654444444
3372,2534.0,15.0,0.5635222620958289,55453.0,72.64285713999999,0.7509431409999999
3443,2287.0,16.0,0.7690226952850105,45472.0,72.53333333,0.906875
3452,2365.0,8.0,0.3595819962149263,60765.0,136.42857143,0.6774222
3515,2436.0,19.0,0.6371005485145178,53417.0,86.61111111,0.7637542359999999
3596,2526.0,25.0,0.8512183087008623,42559.0,127.125,0.9483474709999999
3609,2467.0,9.0,0.36138889357324744,59299.0,135.625,0.6795421509999999
3624,3188.0,5.0,0.21419228253760625,61160.0,106.25,0.6579999999999999
3647,2805.0,21.0,0.6564692268749548,41481.0,107.35,0.96738338
3656,2523.0,26.0,0.6194660050531491,43933.0,145.07999999999998,0.9125675459999999
3661,3411.0,4.0,0.848589090344774,38663.0,43.66666670000001,1.0357548559999998
3692,2388.0,19.0,0.36874751227278757,60296.0,138.27777778,0.66135465
3700,2657.0,22.0,0.48806211204296474,51391.0,127.33333333,0.775039015
3703,1715.0,21.0,0.4883730088408451,50787.0,135.9,0.784081163
3704,1570.0,16.0,0.7425228712174525,45472.0,84.06666666999999,0.875625
3713,1687.0,6.0,0.38298227707154125,53885.0,131.2,0.73816795
3719,1466.0,8.0,0.46618362404086866,49133.0,125.28571429,0.808996805
3749,2962.0,24.0,0.8102817862714509,41024.0,138.08695652,0.965522377
3770,2186.0,12.0,0.5623663578047042,44896.0,46.81818182000001,0.879954784
3782,3043.0,24.0,0.8489481785531041,38980.0,111.91304348,1.012139815
3833,3267.0,25.0,0.9092665128507808,37274.0,118.33333333,1.052450233
3846,2916.0,15.0,0.6498683804871108,42167.0,202.85714286,0.9286230940000001
3864,2395.0,24.0,0.6698768717396355,47349.0,185.7826087,0.825299584
3892,2484.0,5.0,0.21419228253760625,61160.0,80.75,0.636
3916,2870.0,4.0,0.2871566383257031,48928.0,226.66666669999998,0.7925
3937,2957.0,26.0,0.6288073604205955,34998.0,76.24,1.104797703
3970,3150.0,11.0,0.299514218236977,52081.0,134.2,0.739895355
3982,2320.0,14.0,0.5664185542603776,49843.0,83.61538462,0.7723030320000001
4004,2263.0,4.0,0.2738718116415958,48928.0,156.33333330000002,0.785
4011,2225.0,21.0,0.6016726300814761,46394.0,76.65,0.827120748
4029,2210.0,7.0,0.22169084606496342,62312.00000000001,130.33333333000002,0.614083965
4041,2722.0,25.0,0.718106723208764,45276.0,219.75,0.844223209
4057,2051.0,17.0,0.4971689049692361,48921.0,94.5,0.780093825
4060,3151.0,26.0,0.6996801728337534,47213.0,47.4,0.807336962
4076,2220.0,17.0,0.63968745392894,47481.0,59.8125,0.8011764709999999
4078,2848.0,24.0,0.6098374244108283,53083.0,185.91304348,0.716539005
4111,2934.0,23.0,0.7989091331089706,43085.0,52.90909091,0.879034235
4127,2799.0,4.0,0.26365271419228253,48928.0,85.33333333,0.7725
4143,2172.0,24.0,0.44739660153961164,49493.0,94.86956522,0.762571879
4144,2501.0,24.0,0.7877558589675235,43139.0,177.0,0.8747323770000001
4180,2781.0,29.0,0.575957510882361,36527.0,162.03571429,1.028557779
4204,2834.0,25.0,0.4768360721290249,52517.0,83.25,0.713073671
4212,2163.0,11.0,0.8044012462152793,45578.0,161.1,0.821329808
4216,1828.0,14.0,0.5818506102802131,46536.0,128.53846154000001,0.80402656
4227,2507.0,12.0,0.39529445366750565,56019.0,209.45454545,0.666828576
4233,2315.0,24.0,0.7310831189567994,45092.0,50.13043478,0.827855274
4253,2774.0,26.0,0.7099164231143926,39006.0,89.16,0.9541437209999999
4255,2925.0,20.0,0.5309904504043028,54662.0,101.05263158,0.6806390179999999
4278,2902.0,19.0,1.0066166304562512,40504.0,89.66666667,0.916370482
4291,3084.0,27.0,0.7448216132990112,41567.0,54.07692308,0.891565424
4315,3038.0,20.0,0.7689308236653348,41546.0,218.68421053,0.890091465
4318,2647.0,16.0,0.7366544704006004,42636.0,126.93333333000001,0.866984942
4342,2005.0,17.0,0.4352618095360967,54257.0,85.1875,0.6795163759999999
4352,2846.0,23.0,0.7322874262452546,43726.0,135.31818182,0.842410923
4356,2782.0,24.0,0.5534136394532135,52964.0,98.30434783,0.695063251
4374,1971.0,9.0,0.36446662592517143,58908.0,149.75,0.6233470839999999
4375,2161.0,18.0,0.6458215513116109,45974.0,182.41176471,0.7986559790000001
4390,2757.0,20.0,0.5945064907509211,51843.0,134.47368421,0.7072225759999999
4394,2926.0,25.0,0.4768933497933552,55893.0,133.04166667,0.655677992
4403,2166.0,19.0,0.5090574374079528,54320.0,55.94444444,0.6737293809999999
4428,3227.0,29.0,0.7210632945210054,44917.0,158.10714286,0.81197275
4437,2366.0,8.0,0.28131179079751323,56137.0,147.0,0.648648841
4444,2528.0,21.0,0.5298533171359672,55153.0,153.25,0.659564122
4453,2527.0,18.0,0.5524372877642677,45645.0,122.70588235,0.7958361270000001
4467,2913.0,25.0,0.4418667568481569,59140.0,240.41666667000004,0.612867433
4469,2553.0,21.0,0.5521365299262754,53849.0,150.55,0.673008598
4502,3283.0,28.0,0.8150802682873677,41299.0,195.77777778,0.8741284290000001
4508,1421.0,4.0,0.4353295185477506,40544.0,112.33333333,0.89
4513,2712.0,27.0,0.6848243899224636,45527.0,76.19230769,0.792055044
4516,3240.0,26.0,0.6295172247457491,49754.0,129.16,0.724489086
4524,2678.0,24.0,0.7842274704480107,40691.0,47.60869565,0.8851731340000001
4531,2513.0,17.0,0.632774317201725,41740.0,96.5625,0.8622977959999999
4574,2684.0,22.0,0.7102801595671512,43618.0,104.52380952,0.8212852490000001
4596,1735.0,20.0,0.638221497042627,49030.0,51.052631579999996,0.728704263
4609,3011.0,26.0,0.5052533686855696,50539.0,54.0,0.706185718
4623,2465.0,20.0,0.6105490058067922,45464.0,96.89473684000001,0.783562379
4635,2651.0,25.0,0.477223468214629,53059.0,140.91666667,0.669993215
4644,2388.0,4.0,0.2620176586003924,48928.0,14.0,0.725
4667,1947.0,6.0,0.4473978551220475,45597.0,92.4,0.776639472
4680,2883.0,25.0,0.7535970268117865,37670.0,70.20833333,0.938634192
4686,2456.0,24.0,0.6379712902109996,46256.0,190.95652174,0.764025208
4691,3060.0,22.0,0.6804443940596304,44105.0,104.23809524,0.800877452
4695,2580.0,26.0,0.6904148590021691,44256.0,109.76,0.797633315
4723,2545.0,22.0,0.5466964850017015,41138.0,93.85714286,0.855540862
4734,3157.0,31.0,0.7901633680469868,40522.0,164.23333333,0.867713341
4749,2602.0,26.0,0.4944033960072886,49941.0,153.04,0.702667948
4773,3082.0,30.0,0.8801839785358375,39135.0,83.13793103,0.89431353
4775,2840.0,22.0,0.5764889737801702,46072.0,123.90476190000001,0.759582827
4785,2501.0,27.0,0.8769512623600864,39846.0,107.57692308,0.877393465
4802,2709.0,28.0,0.42592678405931417,43160.0,96.33333333,0.808569509
4809,2471.0,16.0,0.4416445623342175,52026.0,160.73333333,0.669868719
4811,3248.0,29.0,0.47163234879316596,49634.0,84.46428571,0.701844703
4816,2817.0,25.0,0.7197890176132618,42468.0,126.29166667,0.819646793
4819,1742.0,23.0,0.648596952637642,46007.0,154.09090909,0.756122547
4832,2901.0,28.0,0.5167081754195993,46175.0,86.48148148,0.7525832159999999
4865,2346.0,24.0,0.6280883351677947,42701.0,151.04347826,0.8103697809999999
4871,1716.0,22.0,0.6038265362941845,44897.0,79.52380952,0.770255474
4875,2922.0,25.0,0.5433333333333333,47400.0,71.0,0.72941308
4877,3054.0,29.0,0.7721242778149718,40329.0,47.92857143000001,0.8569657070000001
4880,3132.0,21.0,0.7631015052511838,37801.0,47.45,0.914024497
4895,2920.0,27.0,0.47393925518925517,52416.0,137.11538462,0.6583518389999999
4896,2388.0,6.0,0.4098540787623066,45504.0,147.2,0.7583333329999999
4923,3094.0,22.0,0.36742925041420516,59753.0,139.66666667,0.576071494
4944,2810.0,24.0,0.8569512495551966,36533.0,75.2173913,0.94008376
4962,2576.0,27.0,0.6610677995795375,45664.0,81.76923077000001,0.750153075
4967,2733.0,29.0,0.5631391890911729,41361.0,79.46428571,0.827046251
4978,2702.0,15.0,0.4470860987362488,43996.0,124.35714286000001,0.776726975
4984,2980.0,24.0,0.5728860161111379,41462.0,94.91304348,0.823783706
4986,3040.0,17.0,0.6696588461974385,44115.0,112.5625,0.774154143
4987,2745.0,26.0,0.5744058571732941,51629.0,140.84,0.66141529
4990,1715.0,6.0,0.4241385372714487,45504.0,20.400000000000006,0.75
5001,2344.0,17.0,0.4825452471964689,47351.0,114.125,0.719490401
5002,1467.0,19.0,0.576642685851319,41700.0,59.16666667,0.8169916070000001
5022,2398.0,24.0,0.7473434488212326,40466.0,101.39130435,0.839794395
5027,2992.0,28.0,0.5195391240608392,43656.0,53.22222222,0.778205287
5028,3213.0,21.0,0.904936974789916,34272.0,102.35,0.9911998129999999
5087,2643.0,17.0,0.4028009175419534,41415.0,88.0625,0.814383194
5089,1731.0,23.0,0.5716491003939104,37572.0,53.54545455,0.8975314059999999
5097,2337.0,24.0,0.7248850306175147,40663.0,147.82608696,0.8288862109999999
5109,2385.0,13.0,0.544434122929246,38754.0,107.25,0.8683550090000001
5111,2556.0,23.0,0.54107708110601,47703.0,195.86363636,0.705378907
5118,2304.0,19.0,0.4847312422274423,43422.0,150.05555556000002,0.77452881
5121,2582.0,24.0,0.7111218103033221,41540.0,133.69565217,0.8094590759999999
5126,1847.0,14.0,0.4111161031861919,53418.0,86.84615385000001,0.6289964060000001
5133,2068.0,22.0,0.6302161056762283,36186.0,126.38095238,0.928155088
5134,3043.0,21.0,0.7754281025858191,37783.0,71.1,0.888826192
5151,2024.0,4.0,0.22073250490516683,48928.0,62.33333333,0.685
5156,3183.0,29.0,0.5860655737704918,46116.0,159.82142857,0.7264563279999999
5157,3016.0,29.0,0.5764621713468073,39137.0,55.60714285999999,0.8559912609999999
5163,2498.0,4.0,0.7198228128460686,32508.0,194.66666669999998,1.03
5164,2226.0,24.0,0.5866197772753915,47772.0,151.82608696,0.700653312
5168,3279.0,20.0,0.9120798049781883,31176.0,105.68421053,1.073307352
5176,3183.0,22.0,0.8127469691674954,37201.0,180.33333333,0.8987849790000001
5189,2105.0,24.0,0.6612994159168302,44343.0,69.7826087,0.7531351059999999
5207,2070.0,28.0,0.39584554427590085,42653.0,62.62962963,0.7804489720000001
5208,2123.0,23.0,0.6174778091000163,42923.0,117.63636364,0.775380099
5214,2475.0,25.0,0.6587570346188516,41047.0,140.04166667,0.810099155
5218,1943.0,23.0,0.27210864485981306,34240.0,80.22727273,0.970922313
5221,2294.0,26.0,0.470707650665409,48767.0,86.92,0.68132159
5229,2485.0,25.0,0.7575396105074813,38563.0,206.5,0.86073905
5231,3360.0,11.0,0.22264020109213833,57685.0,99.8,0.5753343160000001
5243,2276.0,24.0,0.6117804248380815,44158.0,61.13043478,0.750432085
5245,2921.0,29.0,0.6987502469867615,40488.0,120.42857143,0.8183775440000001
5246,2110.0,15.0,0.6633975952173037,44661.0,137.85714286,0.741807841
5273,2707.0,28.0,0.6552720375802219,45343.0,120.33333333,0.729076594
5274,1415.0,22.0,0.3889801812568469,40164.0,125.0,0.823085848
5288,2684.0,15.0,0.47997820757286846,51394.0,149.64285714,0.641978441
5297,1876.0,25.0,0.7313845844234252,39752.0,111.29166667,0.829264943
5308,2129.0,25.0,0.5757332523429365,46096.0,121.16666667,0.714418605
5323,2481.0,28.0,0.41125435462755455,45067.0,84.03703704,0.7297816579999999
5326,1625.0,24.0,0.7457601338504829,39447.0,92.17391304,0.8335863309999999
5343,3035.0,30.0,0.8294210126856771,36892.0,123.34482759,0.890129838
5363,3010.0,7.0,0.43805371958936856,42666.0,180.0,0.7679116859999999
5370,1855.0,10.0,0.22862001943634597,53508.0,83.55555556,0.611872243
5383,3040.0,30.0,0.7047072784810127,40448.0,161.48275862,0.808637015
5385,2808.0,26.0,0.6659701085722073,44026.0,88.48,0.742552355
5390,3133.0,28.0,0.5620102029740583,46065.0,178.92592593,0.7093565609999999
5400,2904.0,24.0,0.4478932057057058,42624.0,83.65217391,0.765913101
5403,2997.0,26.0,0.5977748524353476,47098.0,139.92000000000002,0.692907767
5404,3258.0,22.0,0.39895423202716496,48003.0,81.95238094999999,0.679763765
5405,3357.0,21.0,0.5665161587022869,47838.0,102.7,0.682027677
5414,3093.0,17.0,0.5377923373974921,46094.0,134.6875,0.707493383
5419,2118.0,25.0,0.6721483066617046,42992.0,80.0,0.7580770840000001
5426,2029.0,19.0,0.5590752139318421,46627.0,171.88888889,0.698643061
5443,2450.0,24.0,0.6278052191172159,44337.0,68.2173913,0.733474299
5446,2647.0,23.0,0.33639932137986095,60122.0,114.36363636,0.54072303
5456,2385.0,5.0,0.21769545689415315,50318.0,24.0,0.645635359
5458,2839.0,24.0,0.8384546271338724,33390.0,45.65217391,0.97285265
5463,3303.0,19.0,0.7848072880168185,35675.0,142.38888889,0.910121374
5464,3383.0,23.0,0.300273048506264,62260.0,110.0,0.521439126
5467,2300.0,22.0,0.7610537463595446,37770.0,122.0952381,0.859346836
5480,2334.0,4.0,0.21255722694571616,48928.0,34.66666667,0.6625
5504,2220.0,16.0,0.4213254508846335,46686.0,83.06666667,0.692542946
5510,1972.0,20.0,0.5371364159866696,40809.0,86.52631579,0.7916780609999999
5512,1939.0,16.0,0.6088467402026724,44604.0,78.26666667,0.7242260779999999
5517,3334.0,29.0,0.3670765859004018,41065.0,54.71428571,0.786405942
5518,3355.0,27.0,0.7754321676093364,37659.0,104.03846154,0.857372474
5524,1676.0,20.0,0.767685430635688,38478.0,93.63157895,0.8382143040000001
5530,1554.0,24.0,0.7962740384615384,38272.0,59.65217391,0.842168687
5536,3267.0,19.0,0.6219962588133724,41698.0,82.77777778000001,0.772450237
5537,2293.0,15.0,0.5544406543335906,40163.0,182.0,0.8018855659999999
5538,2721.0,21.0,0.577226408953206,39941.0,82.45,0.806290278
5539,2860.0,29.0,0.6060162808445688,47172.0,108.10714286,0.68262359
5545,2195.0,19.0,0.5085140085140085,40404.0,64.88888889,0.796429066
5546,3206.0,24.0,0.5560860655737705,48800.0,173.56521739,0.65938668
5547,1595.0,19.0,0.4813161088954396,46136.0,131.83333333000002,0.697184845
5561,2663.0,27.0,0.5989984509941223,47127.0,147.61538462,0.682023044
5567,3111.0,26.0,0.6440895576178034,44396.0,25.480000000000004,0.723236102
5569,3072.0,25.0,0.8515731066643055,33882.0,122.41666667,0.9476477190000001
5570,2730.0,27.0,0.6003689418078149,47704.0,103.84615385000001,0.672991363
5571,2702.0,27.0,0.6765700053371286,39347.0,102.5,0.815921925
5578,2387.0,20.0,0.5551530977551278,47486.0,177.47368421,0.6756987320000001
5583,2920.0,27.0,0.5755285778302848,49094.0,63.92307692,0.652974091
5587,2331.0,26.0,0.5341731439292415,41041.0,132.96,0.780647645
5591,2652.0,27.0,0.6125639442582466,45352.0,87.96153846,0.70608176
5594,3266.0,21.0,0.8051247272512827,33914.0,108.45,0.9436259359999999
5597,2213.0,20.0,0.3086758793417844,45517.0,120.31578947,0.7027745679999999
5607,3130.0,20.0,0.7008051118210863,39125.0,253.26315789,0.816846518
5612,2278.0,25.0,0.5769644779332616,40876.0,83.04166667,0.7812625990000001
5614,2154.0,4.0,0.22686396337475473,48928.0,66.33333330000002,0.6525
5616,2270.0,27.0,0.4228896630818168,46213.0,142.80769231,0.690744163
5634,2732.0,29.0,0.4539883919131767,46347.0,45.0,0.6872999329999999
5638,2518.0,25.0,0.6060744034068083,37337.0,186.25,0.852656614
5642,3008.0,24.0,0.5745144620508927,40831.0,113.60869565,0.779577527
5643,2042.0,19.0,0.43923298337164274,48291.0,84.05555556,0.6589797270000001
5644,3125.0,14.0,0.3266374310369218,49483.0,128.76923077,0.642978599
5646,2379.0,25.0,0.4754039293028901,52732.0,96.45833333,0.603127892
5659,2904.0,25.0,0.5235692258400416,49938.0,108.75,0.635851656
5663,2693.0,29.0,0.7423394687303911,38248.0,160.89285714,0.829479188
5676,3152.0,26.0,0.5798618079646779,34879.0,63.120000000000005,0.9087473840000001
5679,2067.0,4.0,0.20846958796599085,48928.0,4.666666669999998,0.6475
5680,2892.0,25.0,0.4228431945892344,39329.0,114.70833333,0.8054275470000001
5698,1661.0,23.0,0.7232929298241001,38033.0,95.59090909,0.8312678459999999
5703,3371.0,28.0,0.8003843257420343,38509.0,132.2962963,0.820513906
5708,2821.0,23.0,0.6756420084323496,41744.0,96.36363636,0.756530998
5710,2693.0,23.0,0.6023003060040097,47385.0,22.36363636,0.666209771
5723,1307.0,24.0,0.587479640624179,38066.0,117.08695652,0.8280478640000001
5724,2313.0,28.0,0.5893642089998641,44134.0,85.77777778000001,0.714197218
5726,2495.0,24.0,0.7686291910480046,36059.0,111.82608696,0.874081089
5727,2411.0,25.0,0.6571269233694137,39449.0,134.16666667,0.798808588
5732,2139.0,20.0,0.8253372230727015,34621.0,112.42105262999999,0.909914214
5734,3411.0,29.0,0.6409423986643169,43124.0,124.39285714,0.730467953
5738,2040.0,16.0,0.5337007982068934,43723.0,83.4,0.7200841659999999
5739,2715.0,24.0,0.6238976667279074,43544.0,92.47826087,0.723037617
5740,2526.0,26.0,0.6325040892556334,40961.0,157.8,0.7685015009999999
5745,2187.0,12.0,0.7317853457172343,38760.0,78.18181818,0.811666667
5746,2583.0,17.0,0.5466784467163112,47538.0,87.75,0.661772056
5748,2755.0,23.0,0.5399688753479605,45623.0,101.13636364,0.689464305
5750,2925.0,25.0,0.7198080054855576,35001.0,66.95833333,0.8986280390000001
5753,1726.0,28.0,0.4737990029458418,35304.0,31.148148149999997,0.890621459
5754,2893.0,19.0,0.859165528582179,35879.0,112.88888889,0.876347167
5758,2376.0,25.0,0.5593389876424865,47987.0,107.875,0.654979474
5762,2867.0,11.0,0.4014513003109929,44374.0,174.9,0.707995898
5764,2820.0,27.0,0.6390293664402145,46073.0,86.46153846,0.681802791
5765,2357.0,29.0,0.516797466611593,43578.0,81.89285714,0.720812337
5773,2526.0,22.0,0.6935799441734276,38333.0,152.66666666999998,0.81904834
5782,2923.0,16.0,0.47434874807883115,51401.0,135.66666666999998,0.610324702
5791,1703.0,21.0,0.4678837178790321,53353.0,79.9,0.587100257
5792,2010.0,22.0,0.7125852614685034,37385.0,129.47619048,0.837780126
5795,2297.0,4.0,0.20642576847612815,48928.0,30.33333330000002,0.64
5797,2923.0,21.0,0.4565032386175594,42302.0,79.75,0.740043497
5801,1497.0,24.0,0.5891408965332858,44884.0,132.82608696,0.6971285979999999
5802,2847.0,16.0,0.544652327969487,44309.0,59.53333333,0.706157665
5806,3081.0,26.0,0.613524313664435,38538.0,159.64,0.811512793
5811,2177.0,26.0,0.28774735700731907,36890.0,93.0,0.8473851990000001
5814,1997.0,22.0,0.6696784345574985,39401.0,119.52380952,0.793152712
5820,2064.0,19.0,0.8069714285714286,35000.0,78.83333333,0.892462286
5823,2343.0,28.0,0.18498098859315593,42080.0,59.14814815,0.7422718629999999
5835,3050.0,29.0,0.6004850025898196,42474.0,104.71428571,0.734937373
5837,2021.0,20.0,0.6629244114002478,40350.0,105.26315789,0.773236183
5840,2830.0,25.0,0.6932263164295269,41115.0,186.66666667,0.757965463
5844,2920.0,30.0,0.526603149743322,45972.0,225.72413793,0.677470852
5850,2156.0,13.0,0.6789829061974447,39839.0,73.75,0.7816109840000001
5854,2667.0,27.0,0.6700733325573275,42955.0,65.34615385000001,0.7246257709999999
5860,2427.0,25.0,0.8247018013631938,32864.0,124.58333333,0.946285906
5865,2084.0,23.0,0.6859204821825103,37828.0,70.27272727,0.821648514
5866,2188.0,19.0,0.6545338618911651,36073.0,138.72222222,0.8615507440000001
5870,2277.0,19.0,0.43666646429077366,49413.0,111.38888889,0.628600166
5874,1646.0,11.0,0.46918899099388134,43637.0,133.9,0.7115179779999999
5878,2266.0,19.0,0.7266480677825997,38712.0,95.44444444,0.8012660159999999
5880,2911.0,24.0,0.5181102054379484,51159.0,137.47826086999999,0.6061203310000001
5893,1861.0,24.0,0.594874869540115,45033.0,101.13043478,0.687693691
5895,3125.0,23.0,0.6340587044534413,39520.0,73.59090909,0.78335248
5898,2463.0,13.0,0.6198859089853127,38741.0,124.25,0.798567667
5902,2796.0,27.0,0.9893428961058639,39598.0,106.88461538,0.7808707509999999
5910,2718.0,25.0,0.7433560709413369,36650.0,141.33333333,0.8429754429999999
5918,2367.0,27.0,0.6294115002472688,44486.0,124.42307692,0.694098368
5929,2382.0,19.0,0.7240244835501147,39210.0,69.5,0.786508034
5939,2836.0,15.0,0.5231766761703301,43492.0,193.71428571,0.70816334
5940,2384.0,25.0,0.6278921624388579,43955.0,136.29166667,0.700662951
5944,2703.0,19.0,0.5350354121369987,46453.0,126.16666667,0.662679267
5946,3165.0,26.0,0.906074172666223,33058.0,93.03999999999999,0.931028495
5952,2839.0,24.0,0.6005582788671024,44064.0,119.39130435,0.697808642
5955,2177.0,28.0,0.7036725158906938,36814.0,78.48148148,0.8350852940000001
5965,2476.0,27.0,0.5239544628033836,50596.0,131.84615385,0.606622856
5968,2932.0,26.0,0.5453269602359402,49165.0,54.39999999999999,0.62412875
5970,1982.0,22.0,0.730077794936045,34321.0,66.28571429,0.893807873
5977,3090.0,25.0,0.5725540569471206,46710.0,113.83333333,0.656541212
5978,3282.0,31.0,0.7981977206467002,37730.0,68.0,0.8127256820000001
5983,1730.0,22.0,0.5024100121205288,35477.0,60.57142857,0.86391183
5987,2307.0,27.0,0.3521165067747997,40444.0,65.69230769,0.757670359
5991,3268.0,27.0,0.6805153627418908,39739.0,67.92307692,0.770859106
5996,3237.0,27.0,0.7303674540682414,38100.0,134.53846154000001,0.803854856
6003,2426.0,32.0,0.3734431743401009,41029.0,132.77419355,0.7460679029999999
6004,2868.0,20.0,0.6173543250090482,44208.0,110.52631579,0.692412685
6005,2809.0,31.0,0.7112052754306346,39883.0,113.8,0.767491914
6007,2175.0,24.0,0.6933866652252642,37001.0,73.69565217,0.82696846
6009,3293.0,24.0,0.6400325740700822,41751.0,42.2173913,0.732591555
6011,2747.0,22.0,0.46635158738312954,48665.0,102.76190476,0.628454125
6015,1949.0,27.0,0.5769393511988716,42540.0,101.84615385000001,0.7184283029999999
6017,1770.0,23.0,0.4957304215295321,47897.0,82.36363636,0.637986304
6018,2932.0,32.0,0.2751981123675541,44924.0,90.51612903,0.680194106
6022,1811.0,21.0,0.7626221966647498,34780.0,149.2,0.878443071
6033,2933.0,27.0,0.5913999823679803,45372.0,65.96153846,0.67259367
6034,1999.0,22.0,0.5987487202821067,43955.0,72.95238094999999,0.694265499
6040,2876.0,20.0,0.48960111400592937,44524.0,123.05263158,0.6851309409999999
6042,2072.0,7.0,0.2994501298304567,39282.0,41.83333333,0.7761570179999999
6043,3296.0,31.0,0.4941811435317929,47432.0,69.46666667,0.642752572
6046,3190.0,14.0,0.41206834747281634,41845.0,262.76923077,0.728443542
6052,2614.0,15.0,0.6072180216696547,38487.0,181.28571429,0.7914945309999999
6060,2245.0,32.0,0.4315464037799685,34286.0,56.354838709999996,0.8881120570000001
6066,3260.0,26.0,0.649844494119934,41156.0,40.04,0.739553164
6088,1833.0,16.0,0.5415472152314258,45695.0,154.33333333000002,0.664812562
6091,2913.0,31.0,0.7904584503322305,35969.0,99.83333333,0.844228085
6093,2768.0,27.0,0.611919826556347,45202.0,162.76923077,0.671696385
6097,2673.0,27.0,0.4836336496428191,46895.0,65.5,0.646773856
6098,2491.0,28.0,0.5925305456900981,44769.0,76.07407407,0.677390605
6099,3121.0,25.0,0.6617791531584635,40716.0,206.45833333,0.74479664
6107,2493.0,25.0,0.7730783473522721,37806.0,181.16666667,0.801609797
6122,2219.0,30.0,0.46547445880037647,35061.0,103.10344828,0.862849035
6129,2961.0,28.0,0.6861529589850789,41619.0,69.25925926,0.726461472
6133,1567.0,19.0,0.6249054105183504,42288.0,18.888888890000004,0.714760689
6134,1396.0,21.0,0.5786763256455746,40584.0,101.05,0.744602799
6136,2117.0,11.0,0.27891235041352863,43286.0,132.0,0.697951763
6138,3253.0,27.0,0.5701903467029232,47072.0,93.26923077000001,0.641736489
6146,2441.0,31.0,0.6774588595484118,39195.0,157.86666667,0.770497257
6165,2853.0,16.0,0.59014947544332,43084.0,79.86666667,0.699267245
6166,2366.0,25.0,0.3668964253818498,43669.0,50.125,0.689853672
6169,2985.0,24.0,0.7425706318131884,35501.0,127.2173913,0.848231317
