,入会时间,飞行次数,平均每公里票价,总里程,时间间隔差值,平均折扣率
1039,976.0,31.0,1.270451921491011,48504.0,112.16666667,1.439048326
1051,2868.0,27.0,1.1948093624019736,49859.0,52.88461538,1.388584408
1059,1230.0,21.0,0.9875499538887182,58554.0,93.8,1.179136865
1085,793.0,37.0,1.348886402928913,49165.0,91.97222221999999,1.3865882230000002
1111,2091.0,23.0,1.0421472843786113,47595.0,143.90909091,1.416268936
1144,2415.0,27.0,1.2503058793225579,46587.0,98.30769231,1.431428295
1170,945.0,28.0,1.0431873893504018,58744.0,82.81481481,1.128214286
1214,1280.0,32.0,1.2757700912063328,46488.0,83.41935484,1.400029255
1217,1965.0,28.0,1.17859898646535,47951.0,163.92592593,1.3555404480000002
1224,3081.0,34.0,1.2258382023413121,47751.0,52.60606061,1.35951645
1250,551.0,26.0,1.1194426675195905,50024.0,19.72,1.28795738
1252,1968.0,23.0,1.0560777340276897,47238.0,192.0,1.363048817
1256,1216.0,25.0,1.1640294183195898,44870.0,129.08333333,1.433750836
1263,3174.0,5.0,0.9973839110529757,61160.0,50.5,1.05
1269,940.0,26.0,1.0273640674284044,47873.0,129.4,1.337733378
1278,1507.0,25.0,1.1259294566253575,52450.0,165.54166667,1.2176
1296,3251.0,28.0,1.0699760901742001,43915.0,95.7037037,1.447174086
1304,670.0,30.0,1.2079232674955112,43997.0,266.96551724,1.4425556290000001
1313,1391.0,19.0,1.15411503018748,50352.0,92.33333333,1.256990983
1323,839.0,36.0,1.3607692597192427,53142.0,88.25714286,1.187838997
1326,2530.0,33.0,1.4305903067370958,43164.0,89.21875,1.4618181819999998
1327,2795.0,35.0,1.2831502229957576,45965.0,90.64705882,1.3726352659999999
1333,443.0,19.0,1.0000411861614498,48560.0,59.55555556,1.297306219
1334,1024.0,5.0,0.5444735120994114,61160.0,111.0,1.03
1348,1203.0,26.0,1.2409495548961424,43810.0,232.68,1.428440995
1356,1186.0,31.0,0.5970760233918129,42750.0,94.73333333,1.455932164
1364,2438.0,41.0,1.2665835181079084,43296.0,52.425,1.433718588
1402,900.0,32.0,0.8151248513674197,42050.0,172.19354839,1.46025874
1408,552.0,30.0,1.0814483529715317,46508.0,51.06896552,1.316232906
1409,2475.0,36.0,1.1626085867023053,47888.0,99.0,1.277978826
1420,1470.0,23.0,1.262046393846007,41859.0,93.72727273,1.45569101
1439,3221.0,26.0,1.004975901463763,44816.0,48.72,1.353867369
1440,669.0,28.0,1.33748821866164,42440.0,60.85185185,1.4296336
1443,557.0000000000001,7.0,0.7688256082642382,58856.0,130.83333333000002,1.03
1465,1719.0,28.0,1.1211026449465755,45672.0,115.96296296,1.318700298
1468,3125.0,40.0,1.2687453094084737,43971.0,54.820512820000005,1.3677514730000002
1477,3437.0,33.0,1.4111033871083731,41717.0,47.03125,1.4394261330000002
1505,2479.0,44.0,1.374481949069305,41743.0,52.55813953,1.425675443
1506,2268.0,30.0,1.0220149429068184,42562.0,339.03448276,1.396327945
1510,2265.0,35.0,1.2807457198398013,42697.0,119.82352940999999,1.390304003
1519,554.9999999999999,7.0,1.1295910005214929,53692.0,171.33333333000002,1.103162482
1522,980.0,29.0,0.9756263352107205,41192.0,112.53571429,1.437351185
1523,2168.0,27.0,1.364968277846818,45867.0,119.84615385000001,1.290050145
1546,1677.0,32.0,1.2785495491608785,46358.0,38.032258060000004,1.266520342
1560,2804.0,37.0,1.2795207805251327,41818.0,93.41666667,1.39931441
1563,1608.0,27.0,1.0366771294663972,46514.0,143.5,1.257314572
1573,2390.0,21.0,1.4158393901790463,45128.0,85.4,1.29325585
1579,1941.0,20.0,1.0528289856159632,53323.0,160.89473684,1.092643137
1590,1446.0,25.0,1.1775213223292489,43499.0,35.79166667,1.33482149
1595,1986.0,33.0,1.264978057622591,41928.0,62.15625,1.382889239
1596,2615.0,22.0,1.0768227217315054,46757.0,153.76190476,1.239995509
1603,2064.0,17.0,0.828006121085415,46397.0,143.875,1.246928896
1611,2242.0,26.0,1.1974786666322927,38789.0,169.24,1.4891899769999999
1613,2966.0,21.0,1.1982547670714252,43318.0,85.55,1.332436401
1615,3207.0,29.0,1.1897042024159639,41143.0,69.14285714,1.40125003
1625,2453.0,34.0,1.1738500065902202,45522.0,32.727272729999996,1.263444269
1633,2459.0,32.0,1.2905005912495073,40592.0,58.193548390000004,1.413034834
1666,1957.0,20.0,1.5086935045690293,40490.0,111.26315789,1.405455668
1675,3349.0,24.0,1.095024787980975,39737.0,102.86956522,1.427256713
1679,667.0,32.0,0.8908231783138523,48252.0,59.22580645,1.173499337
1681,2192.0,25.0,1.0222622248553068,43886.0,60.75,1.289499613
1696,3064.0,31.0,1.1574862228661613,38651.0,92.13333333,1.4606835530000002
1715,1888.0,18.0,0.96887984579139,46690.0,236.82352941,1.204624545
1738,2541.0,21.0,1.2670345246532349,39508.0,69.05,1.4171977830000002
1772,1297.0,28.0,0.6045935837328136,37966.0,119.25925926,1.462118738
1775,3138.0,29.0,1.2605647709320695,40512.0,50.42857143,1.369818325
1788,2728.0,21.0,1.182673069227691,39984.0,52.25,1.3836584630000002
1790,2582.0,20.0,1.0752324206524007,43133.0,68.31578947,1.2825847959999999
1795,2266.0,32.0,1.3511200995644057,38568.0,116.38709677,1.4333781890000001
1797,2476.0,32.0,1.286829710601214,39703.0,64.35483871,1.392156512
1801,2259.0,28.0,1.0885603269919766,39634.0,193.51851852,1.3931301409999999
1804,2275.0,27.0,1.0901091503582248,41594.0,96.15384614999999,1.326618262
1805,2891.0,24.0,1.1899959762599337,39764.0,46.82608696,1.3875231369999999
1810,2264.0,36.0,1.4670075796905826,38524.0,94.71428571,1.431433133
1819,2951.0,28.0,1.0273431598938214,46337.0,76.51851852,1.187985195
1831,2371.0,29.0,1.0659158814065732,43510.0,92.53571429,1.259702597
1832,1595.0,22.0,1.3136124014823318,38318.0,144.57142857,1.4296281119999998
1859,2646.0,23.0,1.2059058459387948,40062.0,122.31818182,1.3597593730000002
1878,3255.0,24.0,1.0088740180389875,41244.0,101.17391304,1.315569295
1886,2440.0,24.0,1.2728437780340895,39015.0,102.39130435,1.38845239
1892,2430.0,36.0,1.1253561253561253,44577.0,64.31428571000001,1.213644929
1899,3270.0,50.0,1.5291878172588833,40188.0,67.46938776,1.343804121
1909,2243.0,24.0,1.169704980174069,40099.0,80.65217391,1.3443943740000002
1914,3290.0,23.0,1.2674641631334544,39624.0,97.04545455,1.357985564
1926,1444.0,28.0,1.2554632690912024,37203.0,61.48148148,1.441935328
1935,2600.0,30.0,1.3218523359216832,39021.0,91.55172414,1.371430256
1938,1208.0,9.0,0.8135214141374507,50971.0,125.75,1.0493466870000001
1949,488.0,19.0,1.3961683465415096,38991.0,44.388888890000004,1.368311149
1951,3387.0,45.0,1.430241883326866,38655.0,57.227272729999996,1.378929246
1955,2363.0,21.0,1.1691770355817508,36648.0,115.2,1.453219548
1964,3096.0,38.0,1.2709206837522018,40307.0,83.62162162,1.3188850570000001
1971,2468.0,35.0,1.205542550781545,39729.0,74.52941176,1.336175841
1978,808.0,31.0,1.2254035307309186,38349.0,96.93333333,1.382930715
1985,3233.0,25.0,1.0019648452020604,37662.0,72.66666667,1.406549307
1993,2559.0,29.0,1.3139898934417222,36412.0,32.17857142999999,1.4528177519999999
2010,2587.0,29.0,1.3716044911264034,35893.0,64.10714286,1.468002396
2018,2054.0,22.0,1.1396600281633473,39768.0,85.09523809999999,1.323486723
2020,752.0,19.0,1.03768809534766,43462.0,144.66666666999998,1.210662188
2025,938.0,32.0,0.7731500293466974,44298.0,55.032258060000004,1.186242043
2035,2469.0,26.0,1.3047038005440668,37863.0,158.68,1.3855772130000001
2036,1897.0,27.0,1.2441250578495398,38894.0,81.76923077000001,1.3487910730000001
2050,2583.0,16.0,1.0371185508105134,47254.0,108.13333333,1.106824396
2060,1363.0,22.0,1.126330477093433,55901.0,38.95238095,0.9325339440000001
2064,748.0,24.0,1.1141676532720477,43077.0,119.39130435,1.209802679
2108,657.0,26.0,1.0297892694852648,37631.0,68.44,1.370714305
2116,1957.0,35.0,1.2002560986196718,46076.0,95.38235294,1.118377463
2123,1991.0,26.0,1.1945838271262512,39659.0,60.879999999999995,1.2969212540000001
2141,1596.0,24.0,1.122700735276156,40937.0,74.56521739,1.251077754
2145,479.0,23.0,0.8611927350068564,35733.0,106.36363636,1.4321484340000001
2151,1622.0,4.0,0.7419064748201439,48928.0,178.33333333000002,1.045
2155,2548.0,21.0,1.0923562476962771,43408.0,83.05,1.176802202
2167,555.9999999999999,20.0,1.1109171202629147,38948.0,95.42105262999999,1.306759012
2176,1256.0,21.0,1.0512439044549136,48396.0,126.6,1.049754525
2187,734.0,36.0,1.0597741545197903,34714.0,145.4,1.460571527
2193,745.0,31.0,1.2115686805743702,36910.0,52.966666669999995,1.371955839
2195,1426.0,34.0,1.0395425935713256,41626.0,55.57575758,1.215350022
2202,675.0,18.0,1.2051118033151629,35956.0,266.70588235,1.404529425
2204,2873.0,23.0,1.2318209412199435,37887.0,66.18181818,1.332791987
2216,794.0,4.0,0.5150425114453892,48928.0,122.33333333,1.03
2217,3096.0,24.0,1.1393740902474527,38472.0,181.0,1.309841183
2229,1700.0,13.0,0.9346438544390763,45122.0,207.83333333000002,1.111672798
2244,710.0,18.0,1.0243894048847608,58140.0,78.23529411999999,0.8611111109999999
2257,2774.0,20.0,1.1467472316865417,37568.0,104.36842105,1.3296843059999999
2258,2516.0,34.0,1.1271158813351054,39877.0,51.42424242,1.252192492
2264,3067.0,23.0,0.884811345119861,42591.0,98.27272727,1.1713185879999999
2268,1095.0,19.0,0.7407983003167233,50833.0,113.33333333,0.9809987609999999
2276,2437.0,20.0,1.202785335236915,37123.0,150.78947368000001,1.34056892
2313,2469.0,30.0,1.1733802135086244,39249.0,157.34482759,1.25737471
2341,2280.0,26.0,1.4190049516623437,33928.0,41.440000000000005,1.447624971
2350,1193.0,18.0,1.0417332558477408,55064.0,127.41176471,0.89048489
2355,890.0,50.0,1.2248385774315875,39028.0,37.08163265,1.255212412
2359,2034.0,26.0,1.2815466107391573,37191.0,122.36,1.316133473
2362,2103.0,23.0,1.3248625128422071,33094.0,100.77272726999999,1.4786925119999998
2368,1279.0,32.0,1.4193165926916762,32894.0,193.29032258,1.4865194259999999
2373,839.0,20.0,1.1664711014832867,33237.0,80.63157895,1.4695505009999998
2382,1955.0,31.0,1.2512440531525126,36574.0,153.13333333,1.333376442
2386,1180.0,8.0,1.012436206864786,54277.0,74.0,0.897809385
2396,1224.0,41.0,1.479209823170915,33309.0,364.3,1.4610699809999999
2397,371.0,4.0,0.5835122770983101,42844.0,4.0,1.135799645
2401,395.0,14.0,1.0893654303475322,47938.0,52.0,1.014575285
2408,826.0,45.0,1.2370036624245777,37953.0,54.56818182,1.279919374
2413,2611.0,22.0,1.3152709359605912,33292.0,72.76190476,1.457156374
2438,1438.0,34.0,1.0480572317942276,36623.0,75.57575758,1.318610436
2443,3063.0,28.0,0.7595026105379978,39647.0,62.51851852,1.217062073
2450,2244.0,31.0,1.4397367709366267,33279.0,40.033333330000005,1.447885153
2451,1913.0,12.0,1.0270538299813559,50418.0,99.09090909,0.9556329090000001
2487,715.0,21.0,1.1612273109748767,33276.0,132.55,1.435951136
2501,2158.0,18.0,1.0901383900274668,37864.0,94.05882353,1.25841591
2516,2172.0,8.0,1.499013244452241,45604.0,191.14285714,1.042693623
2517,440.0,32.0,1.1336378077839555,40288.0,74.09677419,1.18006106
2532,1134.0,18.0,1.1547216329338914,34882.0,126.35294118,1.358156929
2534,2677.0,21.0,1.2238518518518517,33750.0,110.25,1.4029422219999999
2535,1302.0,17.0,0.9859224185030049,54910.0,124.125,0.861764706
2547,2488.0,29.0,0.8580501284723906,41254.0,135.5,1.14571993
2552,2125.0,42.0,1.2896969358709605,35834.0,63.97560976,1.318284869
2554,2623.0,28.0,1.1094792339143533,37176.0,63.96296296,1.270427426
2561,1879.0,30.0,1.1809174701835472,37647.0,136.89655172,1.253037427
2563,2847.0,13.0,1.1957350525369619,32263.0,156.16666666999998,1.4619836959999999
2565,1964.0,19.0,1.2255491296544259,35101.0,86.55555556,1.34355346
2569,2274.0,19.0,0.5931503075934258,32673.0,130.88888889,1.4431086830000002
2571,1590.0,25.0,1.0958468426740775,32385.0,146.04166667,1.4557322830000001
2573,1173.0,29.0,1.231580130998229,35573.0,98.5,1.324360892
2585,735.0,19.0,1.2652310709761778,48946.0,67.55555556,0.959844523
2588,689.0,28.0,1.1294085581902427,36690.0,163.07407407,1.280117198
2596,2350.0,33.0,1.2842754258683464,37629.0,87.0625,1.246635839
2599,1046.0,21.0,1.2898333083045503,33295.0,80.15,1.4081760019999998
2613,929.0,13.0,1.1317343173431735,35230.0,357.66666667,1.327692308
2619,1147.0,15.0,1.2638420799229657,31155.0,36.50000000000001,1.5
2630,1346.0,29.0,1.0449435650534826,44033.0,67.57142857,1.059304158
2635,948.0,35.0,1.2850315544390662,32642.0,64.08823529,1.4281686169999999
2639,2597.0,23.0,1.2825921145271064,34088.0,263.04545455,1.366488207
2650,1970.0,24.0,1.2885176515855965,31187.0,46.34782608999999,1.4903164780000002
2655,1340.0,25.0,1.0100213530039794,41212.0,77.45833333,1.1266187029999999
2663,2653.0,31.0,1.1713272515633038,36941.0,97.0,1.255328226
2667,1602.0,18.0,1.202853681518374,44574.0,134.82352941,1.039563423
2682,487.0,26.0,0.8249294868622891,40418.0,48.120000000000005,1.143504627
2685,1349.0,19.0,1.0642958173368358,49490.0,191.55555556000002,0.9334204890000001
2692,2754.0,28.0,1.3127293078788633,32162.0,84.48148148,1.434148685
2695,2368.0,19.0,1.2844522424354357,32487.0,84.33333333,1.419373903
2710,1076.0,29.0,1.1621862767672115,34744.0,61.75,1.3240801290000002
2715,615.0,5.0,1.2379066697724979,38637.0,239.5,1.1896666409999999
2721,2836.0,24.0,0.9021348101865001,42252.0,125.13043478,1.0867757740000001
2729,1321.0,19.0,0.7742999404204614,46996.0,69.22222221999999,0.975393225
2744,2055.0,26.0,0.6837375621890547,32160.0,67.44,1.4206424130000002
2748,718.0,20.0,1.2468814473893033,31505.0,79.42105262999999,1.447878749
2777,1229.0,21.0,1.1272322027981416,37239.0,112.3,1.218635033
2783,1825.0,48.0,1.5528182515337423,31296.0,56.85106383,1.448363689
2784,508.0,25.0,1.1367821627900387,35297.0,55.29166667,1.284100915
2798,2575.0,6.0,3.5673895447821597,35829.0,202.2,1.2632124820000001
2801,691.0,43.0,1.4954125897386148,36077.0,76.0,1.254020567
2803,2475.0,18.0,1.3111160529910728,31477.0,228.29411765000003,1.436934905
2807,3037.0,18.0,1.2521086597628697,33315.0,142.29411765,1.3574419930000001
2808,3042.0,17.0,1.2795430546222522,31251.0,110.375,1.447039775
2819,1077.0,23.0,1.1966180056366573,31579.0,132.95454545,1.4292574180000002
2822,2733.0,22.0,1.1375944974594125,32276.0,96.28571429,1.397829657
2824,959.0,22.0,0.9152328487878273,41207.0,48.47619048,1.094539763
2832,3090.0,24.0,1.1282888471689385,36753.0,106.52173913,1.22505673
2845,2528.0,8.0,1.0232445049601244,41128.0,61.85714286,1.092948843
2854,1494.0,16.0,1.2153362977704532,32159.0,114.33333333,1.3964641309999999
2859,1688.0,8.0,0.7777154776055801,44587.0,127.0,1.006973333
2867,1173.0,33.0,1.2991365871207576,33356.0,123.21875,1.3440319580000002
2877,2193.0,25.0,1.040705050341458,37047.0,91.91666667,1.208357222
2878,2414.0,34.0,1.6023401289988009,30853.0,87.93939394,1.450814183
2881,1217.0,16.0,0.7269360981802793,47260.0,94.73333333,0.946853576
2883,2013.0,6.0,0.9832403549655157,42483.0,100.0,1.053174211
2889,784.0,16.0,0.9441369969040248,51680.0,77.4,0.865
2894,2978.0,23.0,1.3067105116486457,35884.0,65.22727273,1.244676457
2898,1403.0,16.0,1.197059590559395,30676.0,86.13333333,1.453925544
2917,572.9999999999999,28.0,1.118548622732223,37647.0,53.296296299999995,1.180680267
2921,3083.0,25.0,1.4066544646359,30596.0,65.5,1.451671133
2929,684.0,21.0,1.3090482638553051,41356.0,69.95,1.072935971
2936,2129.0,16.0,1.2718283522961367,31553.0,160.86666667,1.4030970109999998
2943,1294.0,24.0,0.7796688633516693,36722.0,129.17391304,1.204280268
2949,2894.0,18.0,1.2994084387358238,30597.0,90.52941176,1.444814524
2951,3236.0,22.0,1.2647010268432,30287.0,70.19047619,1.4593647440000002
2971,2710.0,44.0,1.4996207749381698,30325.0,47.86046512,1.4529612530000002
2974,572.0,25.0,1.3909189402147148,30459.0,76.625,1.4455960469999998
2997,965.0,6.0,0.8948264002027443,55242.0,84.0,0.793725426
3004,2615.0,24.0,0.5354649142207197,31651.0,45.43478260999999,1.382805599
3013,2285.0,25.0,1.33689786128323,30018.0,74.45833333,1.456537744
3015,2942.0,15.0,1.2591802890310353,29547.0,122.85714286000001,1.4792567769999998
3018,419.0,18.0,1.2552294051820607,34851.0,40.64705882,1.2532882840000001
3029,1765.0,41.0,1.3265401052417363,34397.0,85.625,1.268779545
3031,1658.0,28.0,1.2781801007556675,31760.0,75.59259259,1.3737408690000001
3037,3290.0,24.0,0.9750440251572325,39750.0,102.08695652,1.097152704
3040,384.0,21.0,1.0376351715721057,35233.0,56.00000000000001,1.237558255
3043,626.9999999999999,21.0,0.8377151051625239,33472.0,108.7,1.301733987
3055,465.0,24.0,1.3006368185067256,30778.0,56.7826087,1.413422899
3061,2039.0,36.0,1.3759499057693476,32898.0,48.457142860000005,1.320973311
3063,3385.0,27.0,1.2155106219605836,35163.0,48.15384615,1.235481614
3085,1609.0,19.0,1.1320342144189337,31098.0,123.22222221999999,1.390726092
3098,2075.0,28.0,1.1794115788808626,47483.0,81.96296296,0.9081136409999999
3102,1662.0,27.0,1.3497920300550115,29812.0,109.80769231,1.445812425
3103,650.0,11.0,1.268622555139409,38448.0,97.7,1.120954016
3104,2081.0,16.0,0.9032027807088324,32222.0,121.66666667,1.337345602
3108,500.0,34.0,1.307957632550899,32761.0,45.84848485,1.314797167
3114,497.0,25.0,1.2588069669984285,30544.0,76.54166667,1.4095864980000001
3145,3198.0,28.0,1.000634566083712,39397.0,108.92592593,1.0872020709999999
3150,2564.0,21.0,1.410423558409548,30834.0,138.0,1.3885386259999999
3160,2108.0,33.0,1.1986301369863013,36062.0,25.78125,1.185359381
3164,1704.0,39.0,1.0825981097991988,38197.0,76.52631579,1.118270545
3190,512.0000000000001,30.0,0.9622723999588519,38884.0,61.551724140000005,1.09449748
3194,2187.0,18.0,1.185709343648772,31797.0,100.0,1.338027487
3197,1969.0,23.0,1.180267785889516,33833.0,79.40909091,1.257260663
3231,417.0,23.0,1.1971889079256297,31518.0,40.09090909,1.344286439
3241,2897.0,24.0,1.3114837398373984,33456.0,76.60869565,1.264095528
3245,677.0,39.0,1.0430455635491607,33360.0,156.81578947,1.267163969
3263,2515.0,24.0,1.0088811900244714,36369.0,119.17391304,1.159408012
3267,760.0,17.0,1.2759003924564998,28793.0,129.75,1.464060015
3273,1372.0,16.0,1.2888264230498947,29883.0,101.53333333,1.409734966
3279,3310.0,27.0,1.2960075479193565,40276.0,168.53846154000001,1.0455849640000001
3319,2754.0,30.0,1.1130141794187842,28492.0,102.31034482999999,1.47117612
3336,983.0,24.0,1.133985801916052,29018.0,106.60869565,1.441210628
3344,1117.0,16.0,1.1473055414336553,31472.0,233.0,1.3275
3377,2499.0,21.0,1.351620080656376,28764.0,120.05,1.4472117930000001
3382,404.0,4.0,0.5795522092332078,40376.0,41.99999999999999,1.03
3383,2085.0,20.0,0.9213768773832066,38551.0,94.57894737000001,1.078650619
3389,1561.0,26.0,1.2245266312491485,29364.0,48.16,1.415056191
3408,2388.0,35.0,1.070412837170314,33403.0,65.47058824,1.240824776
3415,3327.0,20.0,1.0546638753198418,34392.0,79.0,1.204533903
3435,1431.0,19.0,1.1042961777558935,32494.0,104.83333333,1.270215424
3468,2250.0,15.0,1.3101907832863093,29772.0,197.57142857,1.379882104
3474,941.0,18.0,1.9782575409585053,39186.0,164.11764706,1.047222222
3496,1614.0,18.0,1.2550255536626918,29350.0,212.82352941,1.3935437819999998
3502,705.0,25.0,1.3295411056605086,28743.0,277.95833333,1.42230804
3508,1336.0,20.0,0.3366675896441922,28892.0,110.42105262999999,1.413077322
3516,2097.0,15.0,1.2365964912280702,28500.0,58.21428571,1.4311452630000001
3526,872.0,20.0,0.36362313568570387,27490.0,97.78947368,1.4819803559999998
3540,1356.0,21.0,1.340545397988456,28933.0,63.4,1.405709743
3560,2505.0,24.0,1.0133440085401655,33723.0,127.30434783,1.202362186
3564,2895.0,25.0,0.9847672853032023,37879.0,205.75,1.07004092
3569,885.0,18.0,0.8403466757897138,43845.0,111.0,0.923943437
3582,3245.0,16.0,1.3631200996556019,27294.0,157.53333333,1.481210156
3598,1564.0,18.0,1.1433842402464065,31168.0,18.882352940000004,1.294848242
3606,3070.0,24.0,0.8846781756921046,28789.0,124.69565217,1.400131995
3616,2460.0,22.0,1.2330416100597137,31651.0,79.71428571,1.272608132
3637,2247.0,26.0,1.1370508603238867,31616.0,71.52,1.270371015
3639,2020.0,14.0,1.072906494140625,32768.0,92.69230769,1.225576172
3640,2291.0,13.0,1.2605332639172957,26891.0,113.58333333,1.4934167569999999
3644,498.0,17.0,1.1991388219083707,29030.0,85.375,1.382901826
3650,3373.0,20.0,1.1085976039464411,28380.0,120.94736842,1.413274841
3651,566.0000000000001,23.0,0.9100185764816653,39297.0,133.81818182,1.020452961
3652,1857.0,19.0,1.2168314639905549,27104.0,115.55555556,1.479467975
3655,368.0,19.0,1.139186219607287,28214.0,87.0,1.4211359609999998
3663,1595.0,11.0,1.2858230015537306,31537.0,59.0,1.26943812
3678,945.0,22.0,0.755060453742698,44166.0,90.04761905000001,0.904503917
3679,979.0,21.0,1.10521521293555,30737.0,85.65,1.299543872
3684,1703.0,13.0,0.7033319536423841,28992.0,108.66666667,1.3766490759999999
3686,3083.0,19.0,1.1522121945850758,27258.0,115.66666667,1.463743121
3714,1107.0,23.0,0.9127381641539352,39731.0,70.95454545,1.0009745540000001
3720,820.0,22.0,0.8811498346476724,39310.0,132.0952381,1.0110226409999998
3723,3136.0,21.0,1.3534397658031794,29377.0,118.4,1.352303162
3729,2563.0,15.0,1.2999416314023056,27412.0,33.92857142999999,1.448492266
3736,659.0,16.0,0.74881473788775,44294.0,65.73333333,0.8959272140000001
3753,1801.0,22.0,1.0539276181729471,34843.0,170.85714286,1.13623913
3774,599.9999999999999,22.0,0.9750908147379346,36613.0,85.71428571,1.0788310159999999
3776,857.0,16.0,1.0250348177587554,29439.0,94.33333333,1.3407028090000002
3778,1855.0,13.0,1.3050018389113645,27190.0,424.33333333,1.4514582569999999
3813,2716.0,13.0,1.257563770290547,36655.0,49.33333333,1.072307189
3820,861.0,17.0,0.9467115893698216,29087.0,87.0625,1.3505899540000001
3843,2537.0,17.0,1.260405324716378,28471.0,103.625,1.37613642
3860,1557.0,25.0,1.4308456967749168,26759.0,118.16666667,1.460736201
3888,2671.0,27.0,1.0513643659711076,33019.0,112.0,1.178734365
3890,668.0,4.0,0.9311227788842046,38663.0,7.0,1.006199726
3899,929.0,27.0,0.9847175319100223,34942.0,62.38461538,1.111935207
3919,2240.0,26.0,1.0804302854778651,36255.0,163.72,1.0693184390000001
3927,3205.0,22.0,1.3767641035188978,26855.0,89.04761905000001,1.4428866130000002
3935,2054.0,15.0,1.5457765969223956,36132.0,46.71428571,1.070619396
3947,868.0,15.0,1.2493814360110282,42437.0,273.14285714,0.910243655
3949,1245.0,4.0,1.0107537490134175,40544.0,159.3333333,0.9525
3964,662.0,20.0,0.9545085532038272,34490.0,79.42105262999999,1.118026964
3968,1850.0,24.0,0.9097934161042708,38822.0,82.13043478,0.993165988
3971,811.0,3.0,0.9810333551340746,36696.0,69.0,1.05
3976,2932.0,19.0,1.2615519701459774,27333.0,157.11111111,1.409157063
3977,1697.0,14.0,1.0677091835069048,30631.0,144.07692308,1.257375535
3979,2239.0,16.0,1.3007949365181026,26543.0,90.33333333,1.450449836
3987,882.0,26.0,1.0028450728511078,34797.0,73.0,1.105908843
4009,1952.0,19.0,1.2105041278763393,28465.0,107.5,1.348387845
4015,2749.0,18.0,1.2582788516202388,28144.0,56.00000000000001,1.362235645
4019,2680.0,20.0,0.7143592004703115,27216.0,78.57894737000001,1.4079938269999999
4034,878.0,24.0,1.045488982890334,31678.0,79.86956522,1.207187007
4049,2176.0,27.0,1.1286084240993222,26258.0,134.65384615,1.45451253
4051,1101.0,16.0,0.745949102233468,41102.0,97.06666666999999,0.929093475
4052,2987.0,22.0,1.0746776388258925,30866.0,87.0,1.236976609
4066,1527.0,19.0,1.2037253030785,28293.0,102.72222221999999,1.3461336730000002
4071,745.0,16.0,1.226368798635291,42793.0,127.0,0.8896997170000001
4087,1074.0,4.0,0.5303687635574837,36880.0,51.33333333,1.029850325
4090,1544.0,21.0,0.881765063585649,37823.0,93.6,1.003646987
4094,3216.0,17.0,1.307665838271841,26155.0,224.6875,1.450383865
4101,832.0,16.0,1.0813000098784946,30369.0,164.66666666999998,1.2483618159999998
