,入会时间,飞行次数,平均每公里票价,总里程,时间间隔差值,平均折扣率
40,2897.0,98.0,1.2613290202790914,137876.00000000003,38.494845361,1.458541443
41,1168.0,35.0,1.3195867575481877,201141.0,62.617647059999996,0.9985545459999999
42,2643.0,95.0,1.288679928694701,140803.0,39.287234043,1.3969850069999998
43,1427.0,46.0,0.4042980768481808,256766.0,38.111111109999996,0.764737193
44,3404.0,54.0,1.1409482356598788,160825.0,38.94339623,1.20853437
45,1206.0,21.0,0.6356034998625285,185493.0,119.1,1.029507529
46,626.0,110.0,0.9534298569204853,187588.0,33.24770642200001,1.015978367
47,2815.0,133.99999999999997,1.2792613069622958,140356.00000000003,31.571428571,1.356053179
48,3351.0,107.0,1.1940417197428779,135811.0,23.16037735799999,1.3989924230000002
49,1355.0,70.0,0.9520070046789066,219281.99999999997,25.971014493,0.863479447
50,2140.0,189.0,0.757551328668955,235687.00000000003,16.127659573999992,0.802633323
51,813.0,87.0,1.3039166030404512,132283.0,35.581395349,1.4251770069999998
52,2690.0,29.0,0.5508660210343049,211368.99999999997,105.32142857,0.8888699859999999
53,2303.0,48.0,1.064709724516848,130135.0,45.85106383,1.408197795
54,2460.0,68.0,1.1455449347732947,135374.00000000003,28.537313429999998,1.349375212
55,3405.0,111.0,0.5987901736239379,216560.0,32.409090909,0.828452854
56,2317.0,68.99999999999999,1.1882348473340423,131660.0,67.323529412,1.3549435669999998
57,2249.0,126.0,0.8364640775843931,204371.0,27.296000000000006,0.867522349
58,3380.0,55.0,0.9082200327553488,153868.0,45.83333333,1.1460005979999999
59,3351.0,76.0,0.6475914405758395,214921.0,24.866666667000004,0.819187329
60,3329.0,68.0,1.2026544155181216,127335.00000000003,49.47761194,1.380410335
61,3419.0,77.0,1.1113274219260805,136121.0,45.44736842100001,1.2880183809999999
62,1391.0,84.0,1.0101862210351085,186821.0,60.265060241,0.9380310559999999
63,1052.0,96.0,0.700193537035951,204612.00000000003,47.705263158,0.848239546
64,1403.0,30.0,0.7481295845757038,164001.0,104.65517241,1.0572572120000001
65,3152.0,85.0,1.3907693832217147,121097.0,25.666666667,1.4261062619999998
66,2328.0,32.0,0.7741930183005319,182563.0,108.41935484,0.9446501209999999
67,1360.0,34.0,0.695669552847679,170121.0,68.42424242,1.0136699759999999
68,1248.0,197.0,0.5601704133430022,275800.0,24.285714286,0.620507614
69,1933.0,30.0,0.9357579508561625,184194.0,67.55172414,0.928504294
70,593.0000000000001,18.0,0.31115568026449303,209911.0,109.64705882,0.8118710790000001
71,1624.0,64.0,1.2025560173210497,137636.0,35.87301587,1.236256939
72,831.0,149.0,0.30278218960512626,219108.0,23.114864865,0.774487057
73,2325.0,61.0,0.8841297333538195,143186.00000000003,44.066666670000004,1.183962818
74,1265.0,36.0,0.42492577642859525,209839.0,76.54285714,0.8061770690000001
75,1325.0,22.0,0.7654014530004812,170406.0,100.33333333,0.992454374
76,381.0,23.0,0.6364936415638444,169224.0,54.99999999999999,0.995539285
77,1026.0,16.0,0.5631009062999798,163191.0,148.0,1.019520072
78,1252.0,102.0,1.343424618456711,140220.0,34.99009901000001,1.1793689920000001
79,3083.0,81.0,0.8872939625129509,159255.0,35.9625,1.034587737
80,640.0,30.0,0.40661373252766103,208687.00000000003,108.06896552,0.782406571
81,2818.0,127.0,0.9336033432779832,170611.0,48.507936508,0.956332827
82,2019.0,56.0,1.0511616750051402,116728.0,56.52727273,1.394863786
83,705.0,79.0,0.8881784699971743,208797.0,23.243589744000005,0.777341772
84,3329.0,97.0,0.9246989690853921,155881.0,38.47916666700001,1.036667137
85,3420.0,158.0,0.7121159685902154,205159.0,20.375796178,0.784701427
86,2884.0,64.0,0.8735472679965308,115300.0,42.66666667,1.3912993059999998
87,1367.0,51.0,0.8485672727272727,137500.0,64.86,1.165835855
88,2468.0,29.0,0.6439231866340668,157056.0,61.03571429,1.0178590440000002
89,2369.0,68.99999999999999,1.2508656433812249,114077.0,98.5,1.3874902919999998
90,2117.0,88.0,1.1993899803456234,122619.0,81.908045977,1.281481989
91,1155.0,42.0,0.543554135657698,162453.0,120.34146341,0.9660694479999999
92,2621.0,129.0,1.425332155573566,109813.00000000003,11.4140625,1.429138536
93,2680.0,67.0,1.1578273828808399,123464.00000000003,40.48484847999999,1.265322199
94,1448.0,12.0,0.8352408981905385,146784.0,21.0,1.059166667
95,3412.0,100.0,0.8457442218798151,162250.0,19.676767677,0.952273652
96,3111.0,68.99999999999999,1.1384027087579807,118726.0,35.426470589999994,1.297050351
98,3427.0,12.0,0.8761172879877915,146784.0,70.90909091,1.046666667
99,703.0,54.0,1.1972717588301214,144562.0,59.16981132,1.053910364
100,2072.0,79.0,1.1339920151631246,123985.0,38.923076922999996,1.228445376
101,2030.0,87.0,1.3206651509241907,105119.0,27.616279070000004,1.4454897780000002
102,702.0,53.0,0.883959303852587,144682.0,67.78846154,1.046215562
103,2644.0,92.0,1.0357357424178366,134823.0,28.175824176000006,1.1183160890000001
104,1405.0,48.0,1.2747165148767412,150537.0,55.08510638,1.001144569
105,3082.0,90.0,1.2701323670783111,108184.0,42.887640449,1.390945611
106,1898.0,56.0,1.210122010643685,104663.0,69.09090909,1.435274261
107,3282.0,146.0,0.7303844706472654,191328.0,28.020689654999998,0.7832398290000001
108,929.0,35.0,0.552545617708645,167150.0,170.94117647,0.894261083
109,904.0,33.0,0.44908817209243534,174046.0,87.59375,0.85318887
110,3139.0,142.0,0.7608326708277655,177357.0,29.886524823000002,0.835532119
111,1230.0,31.0,0.2725373952005009,204438.0,67.56666667,0.723434195
112,2680.0,53.0,1.2243322750706318,102999.0,92.57692308,1.434114409
113,2496.0,21.0,0.7819303906519219,159605.0,47.65,0.9251142509999999
114,662.0,16.0,0.260535889470242,195712.00000000003,108.13333333,0.75375
115,3413.0,85.0,0.8300043672609567,155704.0,51.369047619,0.9461749220000001
116,3414.0,71.0,1.1275664590992072,119961.0,34.428571429,1.225504039
117,2046.0,130.0,0.49766398357926644,167593.0,58.534883721,0.873661907
118,1424.0,89.0,0.8168925560154322,149557.0,48.136363636,0.9780682279999999
119,3167.0,83.0,1.3215245375265552,103087.00000000003,36.243902438999996,1.411593411
120,3406.0,99.0,0.7523718521715008,162215.0,20.744897959,0.8969661870000001
121,3302.0,40.0,0.34996249251108863,198626.99999999997,67.20512821,0.731685018
122,2131.0,52.0,1.2643784413809733,99524.0,42.92156863,1.458000784
123,3014.0,65.0,1.2049685293086465,119794.0,55.03125,1.210876087
124,3264.0,34.0,1.0186425924216247,151642.0,107.0,0.951756044
125,2786.0,83.0,0.8334855626595907,149993.0,37.170731707,0.9607655690000001
126,868.0,65.0,1.3235706624865935,109089.0,48.21875,1.318943707
127,465.9999999999999,18.0,0.5310999876912977,146238.0,110.11764706,0.982511386
128,2488.0,66.0,1.2722589566555325,102689.0,49.86153845999999,1.39722054
129,2905.0,52.0,0.9881616856998868,105167.0,53.980392159999994,1.3569867919999998
130,1112.0,27.0,0.4703578529916028,182561.0,69.5,0.780547269
131,3408.0,193.0,0.7316018140935249,209912.0,27.21875,0.6756097790000001
132,643.0,65.0,0.6478861040437395,184730.0,65.078125,0.764
133,719.0,14.0,0.4752674351107057,144708.0,165.53846154000001,0.97367319
134,1624.0,24.0,0.2723436810633724,213058.00000000003,55.26086957,0.658633893
135,1269.0,89.0,0.6177487665863164,177556.0,27.034090909,0.787337009
136,2110.0,57.0,1.267073717687352,98104.0,50.125,1.42497258
137,1599.0,101.0,0.1345407595514595,140188.0,17.85000000000001,0.996902945
138,393.0,19.0,0.7072554515531784,155552.0,42.94444444,0.897522308
139,2832.0,95.0,0.8505580745187361,140931.0,44.574468085,0.988949912
140,2190.0,85.0,1.4253538398651067,97855.0,36.404761904999994,1.423453171
141,3414.0,108.0,0.7360409081804579,169746.0,22.38317757,0.8176859540000001
142,3412.0,64.0,1.2256658097686375,97250.0,39.52380952,1.426656247
143,3285.0,113.0,0.582788633800823,204853.0,24.553571429,0.6743815809999999
144,1677.0,31.0,1.1109579600275672,95766.0,69.83333333,1.438600025
145,3057.0,79.0,0.9437185851811118,129119.0,48.948717949,1.065611103
146,698.0,109.0,0.6915465308876756,163010.0,29.675925926000005,0.843554751
147,1828.0,19.0,0.2313838889357333,201612.99999999997,85.05555556,0.681331859
148,1761.0,120.0,0.7400552357965094,172352.0,50.176470588,0.7902875509999999
149,2907.0,45.0,0.9237493264452561,116917.00000000003,35.59090908999999,1.154155854
150,2519.0,19.0,0.6285435640224676,136374.0,78.94444444,0.9889101290000001
151,1404.0,22.0,0.535084035161402,135717.0,126.0,0.993493225
152,1555.0,80.0,1.145655358739702,105118.0,36.126582278,1.277942503
153,2653.0,82.0,1.2042075262970393,106666.0,45.197530864,1.255920537
154,1331.0,90.0,0.6423843273602567,179472.0,72.134831461,0.744693267
155,1333.0,17.0,0.4937223893305045,143287.00000000003,100.9375,0.9319913879999999
156,2754.0,39.0,1.3363503439186128,97116.0,67.63157895,1.3747245559999999
157,2156.0,102.0,1.2499392974038714,102961.00000000003,25.980198020000003,1.295748779
158,3414.0,90.0,0.7278642293027462,158149.0,93.179775281,0.8431856670000001
159,3355.0,124.99999999999999,0.6989381884078489,176585.0,29.306451612999993,0.75433474
160,2609.0,77.0,0.8032865246117568,94142.0,44.802631579,1.414713624
161,3401.0,79.0,0.6984047540609716,157844.0,51.769230769,0.843179595
162,2699.0,116.0,0.7583527348592507,165365.0,28.895652174000006,0.802227557
163,1167.0,58.0,1.325749877069333,91515.0,52.66666667,1.448642081
164,2808.0,109.0,0.9133805891034569,144321.0,45.333333333,0.914492693
165,2821.0,180.0,0.7070340747233483,182540.0,11.02234636899999,0.720028487
166,1538.0,103.0,0.6080738420905418,218087.0,34.96078431400001,0.602317149
167,3358.0,107.0,0.8518038425504062,155834.0,26.198113207999995,0.841613512
168,1097.0,14.0,0.6323253521574613,125796.0,82.46153846,1.040394289
169,1508.0,149.0,0.8019641617605471,155588.0,18.087837838,0.836742487
170,930.0,76.0,1.3072782290173595,94185.0,48.02666666699999,1.3801774169999999
171,2606.0,55.0,1.2185309324677247,94577.0,49.09259259,1.3695237740000001
172,922.0,80.0,1.3287257394970768,92022.0,40.164556962,1.407186108
173,3354.0,40.0,0.709765138612586,139742.0,117.69230769,0.926317142
174,2997.0,142.0,0.6429591436295456,183472.0,33.936170213,0.702883928
175,380.0,14.0,0.5484824595979504,126850.0,36.69230769,1.016463224
176,1130.0,24.0,1.0761289293122707,125340.0,87.60869565,1.026238631
177,1054.0,13.0,0.5398869520534408,126495.0,208.5,1.014545871
178,2672.0,85.0,0.7496177571571677,151736.0,37.630952381,0.843447435
179,3316.0,68.0,0.956201026059879,117537.0,36.65671642,1.085817147
180,3287.0,116.0,0.7391578556854016,161730.0,14.765217391000007,0.786706177
181,721.0,123.0,1.3074538332400671,89350.0,13.090163934000003,1.419099832
182,2553.0,47.0,1.1339734997473028,91018.0,59.32608696,1.389867279
183,1331.0,14.0,0.6712490498293736,123662.0,159.76923077,1.022610665
184,2841.0,49.0,1.185834749784773,90602.0,67.0625,1.394936204
185,3230.0,86.0,0.705707894219862,157799.0,24.517647058999998,0.799002655
186,2233.0,60.0,1.028331357383466,106278.0,41.915254239999996,1.182681834
187,3172.0,110.0,0.6378211851860731,166843.0,35.422018349,0.7509068409999999
188,1329.0,15.0,0.24002616088947026,183480.0,39.85714286,0.681333333
189,3298.0,67.0,0.9281339287958641,119347.0,53.01515152,1.046676247
190,1507.0,51.0,1.082870529313165,99034.0,26.64,1.259950118
191,1414.0,73.99999999999999,1.3005387484459179,96520.0,54.0,1.289827497
192,1290.0,12.0,0.9421862667719021,121632.0,91.81818182,1.023333333
193,1611.0,59.0,1.3551560977327963,85171.0,40.72413793,1.461263576
194,1677.0,120.0,0.6449469062056727,176951.0,50.084033613,0.701123814
195,2036.0,60.0,1.2645994481385987,88428.0,34.711864410000004,1.40060309
196,2856.0,57.0,1.203063399335196,90553.0,78.714285714,1.3667442269999999
197,834.0,43.0,0.3205133463908857,195034.0,88.26190476,0.631640227
198,2171.0,113.0,0.6736660929432013,151060.0,25.571428571,0.81511929
199,3256.0,42.0,0.4485925997499834,165589.0,125.87804878,0.743348652
200,3260.0,58.0,1.1560906994944689,94554.0,76.64912281,1.299097235
201,3092.0,16.0,0.24585972740152096,184227.0,98.86666667,0.66544855
202,3415.0,122.0,0.6107933405155658,180074.0,43.223140496,0.68017726
203,3228.0,72.0,1.3328506866745644,91164.0,42.83098592,1.343311285
204,1599.0,113.0,0.941916404435145,121394.0,24.669642857,1.008554047
205,3163.0,77.0,0.8379832830807984,157206.0,38.407894737,0.7772353470000001
206,1934.0,57.0,1.1727181478976194,91658.0,36.16071429,1.332451177
207,817.0,16.0,0.9661788026100294,115401.0,201.2,1.057235119
208,1788.0,77.0,0.6732591649795234,151637.0,25.907894737000007,0.803643702
209,3357.0,88.0,0.9922667873025086,117157.0,54.643678161000004,1.039534044
210,2500.0,13.0,0.39561349960756953,137604.0,90.91666667,0.884236795
211,3237.0,124.0,1.169695902829732,113615.0,23.146341463,1.0701947809999999
212,3056.0,68.99999999999999,0.8634351977986974,147549.0,29.823529410000006,0.823818121
213,2225.0,66.0,1.2805623047552932,86430.0,105.24615385,1.406350341
214,1216.0,26.0,0.3177268179811202,178921.0,85.12,0.6793056709999999
215,1703.0,59.0,1.0956543719587977,94946.0,42.55172414,1.273062688
216,2492.0,124.99999999999999,0.5777182215597033,189177.0,27.15322580600001,0.6379945770000001
217,1843.0,97.0,0.6345485706291097,171544.0,65.53125,0.701652637
218,2987.0,57.0,0.6235424379779246,144505.0,40.303571430000005,0.832500467
219,1182.0,64.0,0.29112432803385563,262290.0,96.984126984,0.457967364
220,3384.0,49.0,1.3415182839724193,88903.0,43.35416667,1.3509114430000002
221,2387.0,58.0,1.3267340817753963,84353.0,62.31578947,1.423312271
222,3281.0,136.0,0.7796894324584307,145540.0,96.688888889,0.82433441
223,1200.0,68.0,0.8416029124322436,148879.0,36.44776119,0.8048453440000001
224,2240.0,71.0,0.5594975197807197,180226.0,118.7,0.664729007
225,2707.0,116.0,0.9098640497259561,130636.0,43.808695652,0.9163108940000001
226,2499.0,110.0,0.6190396200185356,172640.0,48.486238532,0.6930268190000001
227,2079.0,105.0,0.7449140465257172,145253.0,40.201923077000004,0.823284201
228,1854.0,52.0,1.19547483084601,83356.0,56.47058824,1.433468257
229,3210.0,106.0,0.6477789938935041,167199.0,34.11428571399999,0.714441235
230,3270.0,11.0,0.8974564783105022,112128.0,213.2,1.065035317
231,1433.0,59.0,1.1571760133858693,92635.0,66.05172414,1.2839906079999999
232,2314.0,59.0,1.0226839850652878,145433.0,20.827586210000007,0.817583423
233,2996.0,83.0,1.2310966635253757,94441.0,59.402439024,1.2547285609999999
234,692.0,10.0,0.44882275997383914,122320.0,56.55555556,0.966
235,2038.0,116.0,0.7002304959332883,136228.0,18.669565217,0.8661216490000001
236,3268.0,95.0,0.7666141006531147,138873.0,35.244680851,0.849043083
237,954.0,79.0,0.45457491913773374,151183.0,20.756410255999995,0.7788971640000001
238,2925.0,76.0,1.130395881990681,86061.0,58.36,1.367977249
239,2452.0,100.0,1.2209491207605176,91727.0,39.717171717,1.282347182
240,3418.0,107.0,0.6527730726419203,165304.0,36.141509434,0.7108682190000001
241,2979.0,25.0,1.0654496231799224,109336.0,96.54166667,1.074683178
242,2129.0,114.0,0.7224402308326463,151625.0,25.663716813999997,0.774562836
243,1482.0,57.0,1.1740723120837298,84080.0,44.80357143,1.3949203140000002
244,2638.0,76.0,0.8749435212611075,119514.0,35.586666667,0.98076627
245,530.0000000000001,11.0,1.4260601277175864,111496.0,40.7,1.05
246,2911.0,43.0,1.0055340754588715,94144.0,92.64285714,1.240551283
247,1133.0,20.0,0.4378439396077325,148827.0,84.78947368,0.7845195429999999
248,2479.0,53.0,1.1968117647058825,85000.0,43.75,1.373478
249,3125.0,56.0,1.2922958267555225,82981.0,51.2,1.403768453
250,915.0,84.0,0.19521827302807127,140535.0,33.253012048,0.827823318
251,2207.0,111.0,0.8218364066993741,141864.0,53.46363636400001,0.819703519
252,1036.0,109.0,0.9746209389142961,126167.0,28.462962962999995,0.921339098
253,2951.0,60.0,0.9190787394349683,98083.0,28.847457629999994,1.175007596
254,1345.0,61.0,0.5283438287543576,161499.0,58.86666667,0.713012031
255,2041.0,43.0,1.0774877738183142,93447.0,146.02380952,1.231469603
256,2671.0,149.0,0.709309183615228,157683.0,14.162162162000001,0.724336929
257,1258.0,43.0,0.8362356560859338,111807.0,29.619047620000003,1.020765158
258,1436.0,56.0,1.0386592979940188,114358.0,48.29090909,0.9958276640000001
259,3058.0,94.0,0.9241263674845615,109142.0,23.204301075000004,1.0409337379999999
260,3135.0,84.0,0.7305473022434655,139338.0,41.638554217,0.811427392
261,618.9999999999999,16.0,0.6645492166992069,107047.0,129.2,1.051401627
262,2988.0,127.99999999999999,0.7685336785591897,131315.0,26.401574803000003,0.856878118
263,2713.0,124.0,0.6240671071144552,130776.0,23.219512195000007,0.8600265340000001
264,1158.0,111.0,0.8280305002220146,130622.0,21.39999999999999,0.8591966129999999
265,1726.0,77.0,0.7391833162758273,134838.0,60.447368421,0.832180765
266,2920.0,42.0,0.809856805584069,77936.0,49.95121951,1.4360421369999998
267,1610.0,124.0,0.662106600882111,160524.0,45.097560976,0.695089955
268,980.0,19.0,1.3708589370278643,96503.0,93.66666667,1.156085303
269,1311.0,53.0,1.1610449612633424,134627.0,63.17307692,0.828407972
270,1034.0,61.0,1.059787374617094,83245.0,42.85000000000001,1.337276713
271,1570.0,17.0,1.1392144395835904,105377.0,132.0,1.0563960829999999
272,946.0,48.0,1.4153785409455963,119036.0,69.87234043,0.9347252090000001
273,2726.0,26.0,1.0830141433861367,94249.0,66.6,1.178456641
274,2942.0,43.0,1.223528819278322,79426.0,55.35714285999999,1.3955870869999998
275,1697.0,87.0,0.8737036844025223,115134.0,41.26744186,0.962306964
276,1409.0,114.0,0.8225929525538358,124499.0,40.566371681,0.889901525
277,1501.0,54.0,0.9069410847179813,75651.0,28.62264151000001,1.462917873
278,1573.0,68.0,0.5687838780329634,163454.0,42.40298507,0.676618926
279,2376.0,112.0,0.7309601727554041,134757.0,44.504504505,0.82046172
280,1996.0,73.0,0.41550884982739483,163958.0,22.152777778,0.6731207379999999
281,2484.0,49.0,1.220334569263774,80641.0,57.9375,1.3682818909999999
282,586.0,40.0,1.0464473559887877,127004.00000000003,20.17948718000001,0.868515165
283,3302.0,82.0,0.7266658297209279,135413.0,37.12345679,0.81353969
284,1899.0,154.0,0.7539318732540014,129582.0,15.294117646999993,0.8481413309999999
285,3056.0,58.0,0.5369251311134665,145294.0,48.947368420000004,0.7557019559999999
286,2057.0,52.0,1.0121865119562883,97731.0,66.78431373,1.120337764
287,1237.0,43.0,1.2417190376436233,78765.0,53.04761905,1.388142957
288,1876.0,105.0,0.7655942219304005,138593.0,37.019230769,0.7888733920000001
289,3002.0,97.0,0.8605284172383888,116461.00000000003,20.427083333,0.93836632
290,1391.0,17.0,0.47864117502256504,121870.0,284.0,0.896000164
291,1494.0,32.0,1.1813347858791794,77106.0,110.64516129,1.416159832
292,1400.0,37.0,0.6424907810928595,119320.0,124.94444444,0.9142707840000001
293,2922.0,86.0,0.4418402125153497,159612.0,47.52941176499999,0.682643911
294,744.0,62.0,0.6536233436908461,139995.0,28.63934426,0.778110575
295,1201.0,67.0,0.7192656652056563,127081.00000000003,51.68181818000001,0.856602875
296,2832.0,84.0,0.7928001478788625,129836.00000000003,30.325301205000002,0.837625235
297,1901.0,117.0,0.6705381135540786,132853.0,42.78448275899999,0.8163014759999999
298,1755.0,122.0,0.36916733708769106,129272.0,22.03305785100001,0.837572715
299,2888.0,87.0,0.7498950613986217,131029.0,73.779069767,0.82610529
300,1896.0,73.0,1.1319003354859243,75413.0,49.513888889,1.4347562090000001
301,3125.0,97.0,0.6317678757931876,113939.0,30.479166667,0.949395993
302,1497.0,93.0,0.6293788011579423,150612.0,56.152173913,0.7180637
303,1497.0,83.0,0.7147473276829024,134621.0,17.219512195000007,0.8017396990000001
304,1293.0,105.0,0.7177252939361739,145865.0,15.269230769000004,0.7375951740000001
305,2285.0,27.0,0.2389494693798072,164336.0,102.46153846,0.654476682
306,3022.0,24.0,0.654031938286291,110964.0,167.73913043,0.968107765
307,2916.0,137.0,0.8763384215813589,122439.0,21.661764706,0.874927107
308,575.0000000000001,57.0,1.091364927227547,90144.0,48.267857143,1.187537496
309,1577.0,50.0,1.0585647758514278,89115.0,31.2244898,1.201031476
310,1039.0,45.0,0.6629830304936454,139898.0,55.63636364,0.765013009
311,896.0,109.0,0.6738264603684521,122024.00000000003,82.342592593,0.877036239
312,1567.0,46.0,1.1395521464802671,80830.0,48.39999999999999,1.32374168
313,2078.0,77.0,0.6551588549858446,139876.0,75.605263158,0.763144213
314,2738.0,60.0,0.5056547926791438,154736.0,47.77966102,0.689844509
315,657.0,66.0,0.6777048942087288,151383.0,56.953846150000004,0.705022823
316,2554.0,77.0,0.6493091717003402,144030.0,40.671052632000006,0.74088551
317,2949.0,77.0,1.2192549371633752,80208.0,43.657894737,1.3258335829999999
318,1257.0,28.0,1.0804067022877004,77108.0,133.96296296,1.3789923219999998
319,1058.0,34.0,0.38867286677193397,143761.0,117.60606061,0.739229694
320,2485.0,62.0,0.5899104042768345,141413.0,59.83606557,0.751386294
321,1431.0,53.0,1.2737224792110369,73717.0,52.75,1.440717609
322,925.0,37.0,1.246380995587083,72741.0,80.83333333,1.4590118369999998
323,2606.0,94.0,0.7946090319717216,126174.0,35.88172043,0.839762709
324,2475.0,48.0,1.3084490196341938,74411.0,117.78723404,1.4236073969999998
325,1342.0,52.0,1.34160250926718,73647.0,53.313725489999996,1.4306748409999999
326,1055.0,52.0,0.8341059334212796,135689.0,22.725490199999996,0.776371777
327,3071.0,59.0,0.6061627158050176,127314.0,69.05172414,0.827179729
328,2225.0,72.0,0.47442197209913456,149171.0,32.084507042,0.705943112
329,2142.0,47.0,1.2229880265266504,76753.0,50.5,1.37078264
330,3415.0,107.0,0.5582562592047128,169750.0,52.20754717,0.619739087
331,994.0,96.0,0.2698501240403388,136246.0,22.67368421100001,0.7718554670000001
332,712.0,132.0,0.7242006174267714,151273.0,31.801526718000005,0.694012613
333,1167.0,168.0,0.8520212238042524,130985.0,17.658682635000005,0.8006591590000001
334,847.0,49.0,1.0651884027883134,125237.0,31.208333330000002,0.837061811
335,3406.0,12.0,0.6432666410157754,103960.0,82.09090909,1.00799115
336,2672.0,36.0,1.0010392451798167,109695.0,48.77142857,0.9543194309999999
337,2899.0,21.0,0.34517113581861786,137610.0,73.2,0.7606666670000001
338,1899.0,60.0,0.788208116000988,137654.0,55.27118644,0.760252081
339,3412.0,84.0,0.8165732395086129,117382.0,27.614457830999996,0.8915401
340,2919.0,59.0,0.970047007272241,97219.0,136.55172414,1.075326325
341,2906.0,118.0,0.7104380723098749,139566.0,28.78632478600001,0.746258043
342,2049.0,49.0,1.2184092734993688,78417.0,62.35416667,1.327684941
343,580.0,73.99999999999999,0.39485363260069073,113789.0,30.301369863000005,0.91433425
344,842.0,64.0,0.6006708289529203,139827.0,55.98412698,0.7440065220000001
345,2427.0,47.0,1.1956665401217643,71121.0,95.67391304,1.461826465
346,2700.0,46.0,1.2839379259843406,71012.0,61.82222222,1.462023883
347,2498.0,115.0,0.7890136896211557,115562.0,26.807017544000004,0.8967864
349,1375.0,12.0,0.6526523336752273,100421.0,106.54545455,1.029644795
350,2808.0,65.0,0.7974919814204954,93221.0,115.796875,1.1075239479999999
351,1570.0,24.0,0.3308835555943256,183418.0,169.7826087,0.562442563
352,2061.0,50.0,0.6200377653532388,135574.0,75.91836735,0.7601155829999999
353,2532.0,98.0,0.6467710718666033,141053.0,21.57731958800001,0.728867305
354,3130.0,46.0,1.1854291090566964,73338.0,92.37777778,1.3989986090000002
355,1748.0,61.0,0.765037577500855,114031.0,72.25,0.899280547
356,872.0,28.0,1.167301806215899,82659.0,74.44444444,1.238878525
358,535.0,17.0,0.6427690866868627,104641.0,125.125,0.978310605
359,2874.0,51.0,1.0017433655256385,72274.0,48.64,1.416135816
360,2227.0,85.0,0.8998085148948737,104969.0,44.5,0.974864579
361,2987.0,127.99999999999999,0.6467682229455832,147767.0,22.307086614,0.69244581
362,569.0,23.0,0.24412479482905602,157186.0,82.68181818,0.6506196479999999
363,2237.0,78.0,0.6916547747688297,121231.0,25.61038961,0.84343724
364,1911.0,67.0,0.6101713686604302,135439.0,59.0,0.754458243
365,3154.0,96.0,0.7266944488723917,131739.0,32.431578947000006,0.775295546
